报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),715879,848076,1077274,1420076,917018,409171,467998,
结算备付金(万元),275685,270033,267966,461210,267576,134416,137899,
拆出资金(万元),--,--,--,20000,--,--,--,
交易性金融资产(万元),1717007,947984,784557,795307,374978,221110,161470,
衍生金融资产(万元),75,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),21570,33943,12665,9037,11368,3925,1369,
预付款项(万元),--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),54154,38132,42867,29412,11779,9666,3337,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),1789,1684,1664,20620,14084,11950,1524,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),475256,519943,240235,27781,65025,54291,5880,
存货(万元),--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),485824,300922,200239,114404,63513,33734,27206,
持有至到期投资(万元),--,--,--,--,--,--,230,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),106968,50163,27892,21907,10636,6991,12669,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),1273,2348,2460,1489,1560,1632,--,
固定资产原值(万元),92835,86146,86423,86957,85318,85317,86403,
累计折旧(万元),35932,32120,30194,31109,27876,25489,22288,
固定资产净值(万元),56904,54025,56230,55848,57442,59828,64116,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),56904,54025,56230,55848,57442,59828,64116,
在建工程(万元),1887,2004,1669,1704,780,659,719,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),5977,5784,6121,5412,4407,4089,2961,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),383,383,383,383,383,383,383,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),19230,17444,12076,13208,6536,3081,2429,
其他非流动资产(万元),9100,8868,7703,6047,5056,8497,7067,
非流动资产合计(万元),--,--,--,--,--,--,--,
资产总计(万元),4441159,3990806,3458802,3801428,2295638,1139899,940819,
短期借款(万元),--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,20000,60000,49000,--,
交易性金融负债(万元),423811,388530,474798,389460,171779,124922,--,
衍生金融负债(万元),13,9,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),6873,5777,8615,4420,7577,6308,6392,
预收账款(万元),--,--,--,--,--,--,--,
卖出回购金融资产款(万元),1323536,665759,258444,542899,443169,50526,5000,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),43259,44755,33037,35470,18425,9932,7273,
应交税费(万元),5193,14358,16096,12581,10213,2398,2208,
应付利息(万元),11263,11278,6297,11362,3357,625,5,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),803527,948133,1081931,1562109,915050,457344,503250,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,
长期借款(万元),--,--,182,411,--,--,--,
应付债券(万元),457438,349799,279639,449485,50000,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,
递延所得税负债(万元),9348,6712,8961,10968,3428,1607,955,
其他非流动负债(万元),5228,5424,3884,4031,2711,2250,1585,
非流动负债合计(万元),--,--,--,--,--,--,--,
负债合计(万元),3158196,2733451,2251883,3123196,1795708,704910,526669,
实收资本(或股本)(万元),362100,362100,362100,282100,282100,282100,282100,
资本公积(万元),511049,511049,511049,92872,92865,92909,92152,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),46799,42249,35213,28235,8340,2579,382,
一般风险准备(万元),63018,57536,50500,43521,23627,17865,15668,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),217139,197570,174973,177024,65459,19613,5665,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1252464,1226297,1184304,670512,497216,432252,411635,
少数股东权益(万元),30498,31058,22615,7721,2715,2736,2514,
所有者权益(或股东权益)合计(万元),1282962,1257355,1206918,678232,499930,434988,414150,
