报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),55989,37619,16168,17106,16393,3713,3959,4138,1476,798,1514,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3795,8722,2921,1026,4049,1642,1161,4054,677,42,51,
应收账款(万元),72220,65667,68102,53860,30652,16311,13579,11068,8734,6389,4311,
预付款项(万元),3187,3938,2823,2916,3782,1526,3349,699,2690,1135,517,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6727,3009,2278,1355,985,1131,806,568,703,665,488,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),107664,99734,65472,47885,37664,41643,20200,10768,7393,3700,2422,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21923,39036,3567,1668,--,--,--,--,--,--,--,
流动资产合计(万元),271505,257726,161331,125816,93524,65965,43054,31295,21672,12729,9303,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),9416,9420,564,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,27,20,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),469,492,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),106475,88953,87862,82187,44993,30526,25895,--,--,--,--,
累计折旧(万元),31368,26508,21866,16742,8785,6480,4713,--,--,--,--,
固定资产净值(万元),75107,62445,65996,65445,36209,24047,21182,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),75107,62445,65996,65445,36209,24047,21182,19740,18658,8171,4254,
在建工程(万元),9499,15854,7793,2409,4850,8843,2648,--,--,1920,2,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),12874,13273,13934,11534,7608,7731,7806,3869,1351,807,826,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),32185,33355,33493,31506,--,--,--,--,--,--,--,
长期待摊费用(万元),505,136,231,335,438,165,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3348,2662,2160,1592,965,872,527,461,336,209,136,
其他非流动资产(万元),1142,187,2606,--,--,--,--,--,--,--,--,
非流动资产合计(万元),144544,137823,126777,112821,50069,41658,32163,24070,20345,11133,5239,
资产总计(万元),416049,395548,288109,238637,143593,107623,75217,55365,42017,23863,14542,
短期借款(万元),41800,29600,12800,--,5500,3000,4480,7975,1500,1980,2680,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),18287,19526,13928,8600,624,--,--,320,--,--,--,
应付账款(万元),43082,42653,31201,29614,26831,17751,11273,8765,10401,6443,3286,
预收账款(万元),43886,31084,8218,5863,14945,34045,22664,8902,6370,5617,2628,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
