报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),15805,17025,23052,29146,12554,24348,47053,78449,5458,7153,11512,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,41,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5846,3039,1601,932,1347,1483,623,1391,1603,418,155,
应收账款(万元),58458,44561,39819,22782,16743,17050,11461,6226,4243,4918,4112,
预付款项(万元),13044,9030,11216,7000,7366,5697,12077,1678,2693,3093,1189,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),17,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),9485,7073,2205,1853,2169,1686,193,105,215,431,362,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),56105,53973,41038,36506,27832,12852,11820,11551,12007,6431,4103,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),8034,11644,11230,13987,3071,1655,1,22,17,--,--,
流动资产合计(万元),166794,146346,130162,112206,71122,64770,83228,99423,26236,22444,21433,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),12376,12228,9022,8040,3147,1565,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1694,2005,2919,3043,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),21180,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),115468,125209,100970,93392,78792,18839,14334,13402,9654,--,--,
累计折旧(万元),28281,23038,17125,11855,7140,4234,2897,2002,1283,--,--,
固定资产净值(万元),87188,102171,83845,81536,71651,14605,11437,11400,8371,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),87188,102171,83845,81536,71651,14605,11437,11400,8371,6878,3175,
在建工程(万元),1154,1210,20771,4895,3774,48485,20004,7947,3548,3380,1,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),19932,22198,24049,23024,21383,3697,3773,3860,3241,265,184,
开发支出(万元),16120,12131,11824,7919,7071,4902,2521,--,--,--,--,
商誉(万元),41304,41304,41997,3842,1708,567,--,--,--,--,--,
长期待摊费用(万元),4385,2515,1589,753,1335,134,13,--,6,23,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5956,4149,1679,1019,747,564,174,109,87,64,40,
其他非流动资产(万元),15526,1917,5083,3615,4583,3698,--,--,--,--,--,
非流动资产合计(万元),226816,201828,202776,137688,115399,78218,37923,23316,15253,10610,3401,
资产总计(万元),393610,348174,332938,249895,186521,142988,121150,122739,41490,33054,24834,
短期借款(万元),89270,69516,51962,51410,23410,8330,--,--,3000,3000,1200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,18,169,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),9408,1331,880,1527,2753,1459,1220,1229,1526,794,70,
应付账款(万元),20629,16303,16022,8702,7202,4010,1402,2115,2258,1185,697,
预收账款(万元),9314,9871,5265,5540,8513,2963,1921,1947,2584,2469,827,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2251,2039,1739,1572,1525,847,677,367,193,143,68,
应交税费(万元),3384,3667,3595,252,251,705,480,1527,678,500,1920,
应付利息(万元),126,97,81,80,43,4,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3860,6584,1572,2605,4374,301,95,20,5,4,471,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),4908,381,3098,6909,4419,--,--,--,--,--,--,
其他流动负债(万元),151,257,111,--,--,--,--,--,--,--,--,
流动负债合计(万元),143299,110048,84344,78766,52491,18618,5795,7205,10246,8095,5253,
长期借款(万元),6018,6458,11700,3042,11055,4875,--,5000,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),7442,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3254,3452,2122,1934,861,--,--,--,--,--,--,
递延所得税负债(万元),2267,951,798,822,755,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,894,302,230,153,--,--,
非流动负债合计(万元),18981,10861,14620,5798,12672,5769,302,5230,153,0,0,
负债合计(万元),162281,120909,98964,84564,65163,24387,6096,12435,10399,8095,5253,
实收资本(或股本)(万元),67407,67407,67407,60000,16000,16000,16000,16000,12000,12000,2410,
资本公积(万元),133580,133501,133501,74045,76186,75372,76188,76188,7575,7575,10073,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),908,542,308,157,65,--,--,--,--,--,--,
盈余公积(万元),5152,5152,5152,5092,4837,4828,4357,2381,1505,704,824,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16802,15262,22149,19413,18331,20307,18376,15735,10012,4680,6273,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),225398,221137,227375,158300,114547,116507,114921,110304,31091,24959,19580,
少数股东权益(万元),5931,6128,6599,7030,6811,2093,133,--,--,--,--,
所有者权益(或股东权益)合计(万元),231329,227265,233974,165330,121358,118600,115054,110304,31091,24959,19580,
负债和所有者权益(或股东权益)总计(万元),393610,348174,332938,249895,186521,142988,121150,122739,41490,33054,24834,		
  
