报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),103158,103710,74468,65449,12615,10211,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,
应收账款(万元),22308,15860,12561,7065,5824,3145,
预付款项(万元),5502,2950,2362,2705,989,676,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),512,254,389,238,657,3434,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),4813,2032,547,397,--,--,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),885,271,90,160,85,--,
流动资产合计(万元),137179,125077,90417,76014,20171,17465,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),1800,1805,5,20,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),12257,3465,2793,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),7491,4847,3107,2548,1959,--,
累计折旧(万元),3920,2701,2056,1426,819,--,
固定资产净值(万元),3572,2146,1051,1122,1140,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),3572,2146,1051,1122,1140,659,
在建工程(万元),--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),3657,2178,2373,1681,2368,677,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),398,398,398,398,--,--,
长期待摊费用(万元),231,75,140,239,260,93,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),46,57,103,23,31,21,
其他非流动资产(万元),--,--,80,--,--,--,
非流动资产合计(万元),21960,10124,6943,3483,3800,1450,
资产总计(万元),159139,135201,97360,79498,23971,18915,
短期借款(万元),--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),23042,16547,13457,6794,4321,2069,
预收账款(万元),1138,490,13,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),4230,3109,2605,1620,1142,726,
应交税费(万元),1457,736,824,1466,1036,582,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),430,631,77,93,9,--,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),17092,14764,6927,4179,3791,2785,
流动负债合计(万元),47388,36278,23903,14153,10298,6161,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,100,410,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),0,100,410,0,0,0,
负债合计(万元),47388,36378,24313,14153,10298,6161,
实收资本(或股本)(万元),40100,40100,36000,11806,1500,1000,
资本公积(万元),36918,36952,27721,51915,1030,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3139,2047,1133,358,750,500,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),31147,19671,8214,1268,10393,11255,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),111310,98761,73048,65345,13673,12755,
少数股东权益(万元),441,61,--,--,--,--,
所有者权益(或股东权益)合计(万元),111751,98823,73048,65345,13673,12755,
负债和所有者权益(或股东权益)总计(万元),159139,135201,97360,79498,23971,18915,		
  
