报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),147205,99706,67554,36016,56324,53258,57767,85930,75679,42818,39777,7520,2252,10794,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),35072,19410,8194,18877,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),10150,31447,16479,23691,42307,54550,19018,15025,2952,4755,616,0,0,--,
应收账款(万元),5391,10394,12758,9063,7985,7071,5647,5281,3844,6421,3019,2983,5098,2807,
预付款项(万元),3849,2151,2807,2325,3512,3039,7438,6843,3615,11029,37006,2652,1962,1916,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),316,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),1749,1678,1015,1946,1137,1433,1072,912,2003,1629,2796,3088,4966,6594,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),52721,46821,38073,42894,50788,53041,58971,62003,37462,34535,39764,33653,28631,22494,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),3318,570,560,630,1330,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),283115,284636,118488,65131,24981,6961,7520,--,--,0,--,0,0,--,
流动资产合计(万元),542886,496812,265927,200573,188364,179353,157433,175994,125555,101187,122977,49897,42909,44606,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),59203,28907,23492,19216,11843,--,--,--,--,0,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),5907,1542,1868,2386,3008,2164,1316,334,226,222,203,0,0,--,
长期股权投资(万元),49117,48000,8891,49453,17476,27293,25471,18129,12946,4685,2194,400,0,550,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资性房地产(万元),1096,1155,1215,1256,--,--,--,--,--,0,--,0,0,--,
固定资产原值(万元),664470,620876,516287,514096,519779,484937,490589,478915,448298,407431,302513,217062,206728,--,
累计折旧(万元),374457,348080,319473,288520,262416,230496,212020,178024,149682,119666,93361,78789,64699,--,
固定资产净值(万元),290013,272796,196814,225575,257363,254441,278569,300891,298616,287765,209153,138273,142029,--,
固定资产减值准备(万元),3990,4113,3518,3518,3424,2809,5699,5073,5563,1001,572,887,887,3703,
固定资产(万元),286023,268683,193296,222057,253939,251632,272870,295818,293053,286764,208580,137386,141142,93975,
在建工程(万元),32024,39885,83208,14950,1471,21124,5951,287,17373,3218,26654,50716,20380,46245,
工程物资(万元),2171,562,71,112,--,4568,--,0,1410,460,1294,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
无形资产(万元),65538,65541,68202,66987,48301,50858,45094,29835,26903,23810,17807,13722,11646,10428,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
商誉(万元),--,4,4,4,4,4,4,4,--,0,--,0,0,--,
长期待摊费用(万元),23805,15410,3233,3489,3706,2478,1894,1218,68,49,62,0,0,442,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),6262,5961,4325,3422,2806,2274,1831,1248,927,1168,846,799,708,1250,
其他非流动资产(万元),20260,6760,19647,19588,9891,2784,--,--,--,0,--,0,0,--,
非流动资产合计(万元),551405,482412,407452,402922,352447,365180,354431,346872,352906,320378,257641,203023,173877,152890,
资产总计(万元),1094292,979224,673379,603495,540811,544533,511864,522866,478461,421565,380618,252919,216786,197495,
短期借款(万元),--,2000,35500,49500,20000,47500,52000,55000,72000,114300,101525,57540,32440,29240,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,1085,0,0,--,
应付账款(万元),98525,79397,67601,43702,26607,32854,25614,34282,18392,23122,22798,24516,18855,14507,
预收账款(万元),27563,30238,28799,25090,27582,23361,23706,22723,22758,11555,12836,15625,12043,8964,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),20586,14581,8189,5742,9797,4000,2763,3272,2324,1981,1746,1821,3380,3327,
应交税费(万元),28861,19288,12764,7812,7561,11406,6132,5115,2615,546,3931,3686,2774,1442,
应付利息(万元),--,3,87,103,37,196,171,195,418,250,179,0,0,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),6028,7355,8702,11008,7892,6989,9894,8905,6015,5862,3358,6889,7752,11517,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,
