报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),11567,10987,4517,13875,7913,5089,5930,6707,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),11235,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),1007,1317,1522,210,218,332,36,58,
应收账款(万元),38787,33072,25538,3067,2713,4649,3832,2671,
预付款项(万元),139,295,324,25,19,44,37,70,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),921,1189,545,48,450,575,463,90,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),38776,21721,11867,6659,6519,6466,7961,6269,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),50,281,3134,3648,--,--,--,--,
流动资产合计(万元),102483,68862,47448,27533,17832,17155,18258,15865,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),9896,4599,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),15388,9116,7919,2331,2127,1999,2045,1908,
累计折旧(万元),3050,2079,1578,--,1009,837,729,541,
固定资产净值(万元),12338,7037,6341,2331,1118,1162,1315,1368,
固定资产减值准备(万元),--,--,--,1182,--,--,--,--,
固定资产(万元),12338,7037,6341,1149,1118,1162,1315,1368,
在建工程(万元),3897,7077,910,3412,3005,1910,43,78,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),4351,4317,4681,739,763,802,819,136,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),4693,32994,32994,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1356,807,200,73,71,52,15,148,
其他非流动资产(万元),458,403,1892,17,--,--,--,--,
