报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),42131,47748,24500,16720,19725,18626,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,944,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),40,--,--,30,--,56,
应收账款(万元),43275,26259,25986,23443,18080,17460,
预付款项(万元),2901,1595,1270,1294,1892,1332,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),10314,2295,5180,7324,40953,34060,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),25258,18987,16918,12189,12498,10186,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),97739,114976,4800,1582,66,1128,
流动资产合计(万元),221658,211860,78654,62582,93216,83793,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),4899,4899,4899,4899,4613,3892,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),801,889,3796,3887,6924,6807,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),48792,44002,31507,--,--,--,
累计折旧(万元),15232,13847,11555,--,--,--,
固定资产净值(万元),33559,30155,19952,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),33559,30155,19952,17337,17381,16420,
在建工程(万元),14097,6078,302,417,139,391,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),9566,8253,4250,2640,2703,2754,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),974,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1070,801,453,662,322,253,
其他非流动资产(万元),2074,1517,300,2632,650,550,
非流动资产合计(万元),67040,52592,33951,32475,32733,31068,
资产总计(万元),288698,264452,112605,95057,125948,114861,
短期借款(万元),4000,--,1500,14883,24431,32814,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),685,--,--,1825,346,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),1391,231,618,1024,1225,--,
应付账款(万元),39232,32976,35304,30168,27976,25518,
预收账款(万元),1235,813,756,1948,1529,1198,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),4908,4387,4089,2739,2593,2037,
应交税费(万元),593,679,1613,1578,2036,465,
应付利息(万元),28,--,2,27,70,79,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),2096,666,208,290,577,1044,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,14000,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),54169,39753,44089,54483,74783,63155,
长期借款(万元),--,--,--,--,--,14000,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),3613,3717,1065,--,--,--,
递延所得税负债(万元),--,--,--,--,--,145,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),3613,3717,1065,0,0,14145,
负债合计(万元),57782,43469,45154,54483,74783,77300,
实收资本(或股本)(万元),10000,10000,7500,7500,6000,6000,
资本公积(万元),135396,135396,1315,1315,1315,1315,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),5000,5000,3750,3750,3000,3000,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),75714,67519,52196,25820,39096,25783,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),226109,217915,64762,38385,49411,36098,
少数股东权益(万元),4807,3067,2688,2188,1754,1462,
所有者权益(或股东权益)合计(万元),230916,220982,67450,40574,51165,37561,
负债和所有者权益(或股东权益)总计(万元),288698,264452,112605,95057,125948,114861,		
  
