报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),18991,10490,4304,5981,1138,1170,1371,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,
应收账款(万元),11301,10947,7887,7788,6044,3188,2493,
预付款项(万元),2134,3102,915,976,1822,880,929,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),1401,1467,1480,1427,1305,2213,2201,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),41772,33146,21718,18662,17878,12347,9970,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),1759,1043,220,97,--,--,--,
流动资产合计(万元),77357,60195,36524,34931,28187,19798,16964,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),261,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),5670,5445,--,4073,--,--,--,
累计折旧(万元),1467,1114,--,604,--,--,--,
固定资产净值(万元),4203,4331,--,3469,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),4203,4331,3484,3469,3508,2438,395,
在建工程(万元),199,3,146,18,--,242,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),320,61,22,8,10,11,2,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),94,94,94,94,94,94,--,
长期待摊费用(万元),86,136,--,--,2,5,15,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),416,312,191,184,152,158,135,
其他非流动资产(万元),--,--,--,--,--,--,--,
非流动资产合计(万元),5579,4937,3937,3774,3766,2948,548,
资产总计(万元),82936,65132,40462,38705,31953,22746,17512,
短期借款(万元),--,--,1773,1714,472,1885,2445,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),2698,1692,73,301,145,--,--,
应付账款(万元),17075,11992,11033,11535,9707,6352,3300,
预收账款(万元),6765,2678,1933,2916,2074,1744,3649,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1795,948,776,691,577,465,339,
应交税费(万元),516,556,1469,1027,1044,821,337,
应付利息(万元),--,--,--,--,--,--,2,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1202,37,57,1053,2034,3590,2201,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,10,--,--,
其他流动负债(万元),3090,2527,--,--,--,--,--,
流动负债合计(万元),33141,20430,17112,19237,16064,14857,12274,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,28,47,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),200,229,60,84,21,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),200,229,60,84,21,28,47,
负债合计(万元),33341,20659,17172,19321,16085,14885,12321,
实收资本(或股本)(万元),10999,8400,6300,6300,6300,3352,3352,
资本公积(万元),22087,23576,8336,8336,8336,373,373,
减:库存股(万元),951,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1819,1286,869,479,126,415,147,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),15425,11109,7771,4257,1089,3692,1320,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49379,44371,23277,19373,15851,7832,5191,
少数股东权益(万元),215,102,13,11,17,29,--,
所有者权益(或股东权益)合计(万元),49594,44472,23290,19384,15868,7861,5191,
负债和所有者权益(或股东权益)总计(万元),82936,65132,40462,38705,31953,22746,17512,		
  
