报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),8992,8068,2307,6350,683,995,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,1,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),614,781,265,141,--,19,
应收账款(万元),11153,9512,6999,4966,4841,2511,
预付款项(万元),380,342,338,146,628,163,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),37,37,51,10,49,56,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),7721,6326,3734,2575,2871,2178,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1207,10538,399,85,0,--,
流动资产合计(万元),30103,35603,14093,14274,9073,5921,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),22452,16908,8420,--,--,--,
累计折旧(万元),4144,2615,1646,--,--,--,
固定资产净值(万元),18308,14293,6774,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),18308,14293,6774,5173,3531,3483,
在建工程(万元),9074,2241,4725,33,74,108,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1480,1306,1373,402,459,506,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),216,129,88,57,63,34,
其他非流动资产(万元),2473,1242,519,541,537,587,
非流动资产合计(万元),31552,19210,13480,6205,4664,4718,
资产总计(万元),61655,54813,27572,20479,13737,10639,
短期借款(万元),12123,7081,2350,1700,3013,2500,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),879,325,865,1111,689,279,
应付账款(万元),1796,2179,1622,590,1093,947,
预收账款(万元),11,75,13,18,187,77,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),287,275,173,139,126,105,
应交税费(万元),181,197,223,151,462,161,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),48,52,37,40,46,35,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),1034,993,359,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),16358,11179,5643,3750,5617,4104,
长期借款(万元),1777,2810,1607,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),398,39,47,55,63,71,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),2175,2849,1654,55,63,71,
负债合计(万元),18533,14028,7297,3806,5680,4175,
实收资本(或股本)(万元),14112,7840,5880,5880,3000,3000,
资本公积(万元),16980,23252,8792,8792,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1267,977,560,198,499,340,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),10771,8719,5043,1803,4557,3124,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),43122,40785,20275,16673,8056,6464,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),43122,40785,20275,16673,8056,6464,
负债和所有者权益(或股东权益)总计(万元),61655,54813,27572,20479,13737,10639,		
  
