报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),27134,38170,34128,55829,19831,32112,45465,7957,3467,2769,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),1420,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),3124,4749,328,1050,1261,2111,894,820,1220,1099,
应收账款(万元),42991,33652,33010,33372,28477,26631,12743,5745,3093,2946,
预付款项(万元),9971,9414,9308,18163,5463,4332,2343,1031,633,521,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),269,134,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),5551,9888,7404,928,2731,1579,372,17,354,125,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),70976,73303,57120,28839,39915,18790,19244,11204,8463,4564,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2400,1952,2337,484,152,--,--,427,239,--,
流动资产合计(万元),163836,171262,143635,138665,97828,85555,81062,27201,17470,12024,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7711,7653,5201,5000,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6714,6039,6519,5679,4299,3862,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),42407,39193,33361,27410,26614,12342,8176,6070,5764,--,
累计折旧(万元),13162,10776,8573,6961,5447,4258,3496,3054,2627,--,
固定资产净值(万元),29245,28418,24789,20449,21167,8084,4680,3016,3138,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),29245,28418,24789,20449,21167,8084,4680,3016,3138,3360,
在建工程(万元),2424,960,1890,538,--,5892,1327,758,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),60052,53066,47544,40178,542,622,705,796,881,94,
开发支出(万元),210,--,--,--,--,--,--,--,--,--,
商誉(万元),22065,22065,--,--,--,--,--,--,--,--,
长期待摊费用(万元),175,26,61,38,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3308,2385,724,811,647,442,145,53,25,23,
其他非流动资产(万元),706,0,151,470,454,--,--,--,--,--,
非流动资产合计(万元),132609,120611,86879,73164,27108,18902,6857,4622,4043,3476,
资产总计(万元),296445,291874,230514,211828,124936,104457,87918,31823,21513,15500,
短期借款(万元),28844,36886,46652,38012,14130,6900,1100,4320,1000,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),30,7874,2148,2110,794,1599,204,231,--,176,
应付账款(万元),31578,28884,24774,17651,15441,11259,9708,3889,2168,1654,
预收账款(万元),6847,4921,1338,1893,809,1072,725,659,354,148,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),856,119,78,38,17,13,6,--,--,--,
应交税费(万元),3007,1009,2947,2555,3832,3011,3042,1559,1053,737,
应付利息(万元),294,850,410,503,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4451,10235,2710,1670,142,91,24,4,6,21,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),19701,6000,--,--,--,--,--,--,--,--,
其他流动负债(万元),5000,5000,4109,15000,--,65,20,20,561,187,
流动负债合计(万元),100608,101779,85166,79431,35164,24010,14829,10682,5143,3424,
长期借款(万元),16227,17785,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),2066,4500,8500,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1308,2243,1062,1209,1335,--,--,--,--,--,
递延所得税负债(万元),469,326,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,1213,753,477,37,41,
非流动负债合计(万元),20070,24854,9562,1209,1335,1213,753,477,37,41,
负债合计(万元),120678,126633,94728,80640,36499,25223,15583,11158,5180,3465,
实收资本(或股本)(万元),30392,27604,27604,27604,26100,17400,11600,8700,8700,7800,
资本公积(万元),107583,104963,69008,69008,32047,40747,46547,4892,4892,759,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3966,3966,3966,3514,2962,2105,1303,707,274,348,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),26004,24818,32027,28292,24598,17782,11701,6365,2467,3128,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),167945,161350,132604,128417,85707,78034,71150,20665,16333,12035,
少数股东权益(万元),7823,3891,3181,2772,2730,1200,1185,--,--,--,
所有者权益(或股东权益)合计(万元),175767,165241,135786,131188,88437,79233,72336,20665,16333,12035,
负债和所有者权益(或股东权益)总计(万元),296445,291874,230514,211828,124936,104457,87918,31823,21513,15500,		
  
