报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),115606,193777,65048,20140,15640,10506,18196,6323,9687,11371,11816,13102,4083,1110,497,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收票据(万元),--,--,--,--,--,60,50,--,--,13,--,--,0,0,0,
应收账款(万元),88605,47420,65827,38293,15215,5424,6105,7103,7713,5436,5726,5894,3613,2651,1402,
预付款项(万元),69829,36006,17522,10002,8444,2518,1033,328,797,604,2363,2811,2086,696,608,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收利息(万元),676,--,5,--,--,--,--,--,--,16,65,--,0,0,0,
应收股利(万元),--,--,102,90,--,--,--,--,--,0,--,--,0,0,0,
其他应收款(万元),9209,7348,5477,3061,1067,425,98,74,286,320,197,47,26,152,337,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
存货(万元),--,--,--,--,--,8810,8283,11437,11352,10095,12223,6920,3964,3923,2930,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
