报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),16656,40695,46913,26438,6075,3577,8505,4687,7481,9087,4960,3859,8073,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,2,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),2193,4247,8640,2551,812,1427,1523,4269,492,886,1541,540,291,
应收账款(万元),30206,54341,61246,53374,2724,1284,752,1946,3341,283,423,556,445,
预付款项(万元),6252,7515,5668,2898,281,604,534,476,757,9291,2100,1165,1816,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,3,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),6185,5058,4766,6660,1008,1385,2235,1516,2211,4603,3866,2543,2697,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),80184,74719,83488,105261,65640,64696,61533,59674,55687,48204,48621,47234,44531,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,5379,3760,383,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),6587,4667,3283,12138,600,--,--,--,--,0,0,0,0,
流动资产合计(万元),148263,196623,217763,209702,77139,72976,75082,72568,69969,72354,61511,55897,57856,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),4788,6943,9736,8828,9935,6603,11258,13313,13969,18294,6891,23835,932,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,3379,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),6821,1847,1006,2700,2867,5353,5720,5541,5681,6373,9054,9133,7262,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),1561,1649,1737,1825,2482,4235,4456,5051,5119,2588,0,0,0,
固定资产原值(万元),132668,122724,76335,85114,64542,62445,62229,68087,32970,50442,52824,70435,67806,
累计折旧(万元),44015,38204,35717,35756,26222,22562,19557,19433,16746,24755,22998,32056,29918,
固定资产净值(万元),88654,84520,40618,49358,38320,39883,42672,48653,16224,25687,29826,38379,37888,
固定资产减值准备(万元),3900,3274,3274,3461,3461,3372,3372,4533,3367,10564,9431,13132,13248,
固定资产(万元),84754,81246,37344,45897,34859,36511,39300,44120,12857,15122,20395,25247,24641,
在建工程(万元),2194,6336,36752,7969,66,56,125,65,36257,8164,2244,2567,2929,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),888,946,934,1012,1090,1168,1246,1324,1346,1422,1498,1574,1650,
公益性生物资产(万元),--,--,--,--,--,--,--,3802,3802,3802,0,3802,3802,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),13899,12716,13093,14561,4844,4767,5000,5371,3140,4254,4941,6657,6907,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),2083,94506,99062,99440,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),187,322,1800,686,--,1,2,3,18,22,19,23,31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),6524,3924,3345,1945,--,--,--,--,--,0,0,0,0,
其他非流动资产(万元),6897,9268,6443,3802,3802,3802,3802,--,--,0,0,0,0,
非流动资产合计(万元),130597,219703,214631,188665,59946,62496,70910,78591,82188,60039,48844,72839,48155,
资产总计(万元),278860,416326,432394,398367,137085,135472,145991,151159,152158,132393,110355,128736,106011,
短期借款(万元),104325,81881,70096,78238,36690,31100,32570,39352,38243,23000,20149,15650,20500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),2654,6135,7924,2283,3500,--,--,--,--,0,0,0,0,
应付账款(万元),25126,28629,36293,24061,8071,7331,4628,4540,3178,1189,1196,1848,2122,
预收账款(万元),12415,4875,15607,25445,2508,2030,2091,1891,2262,1277,988,2533,2197,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),2675,4268,5642,4853,582,667,496,532,735,885,424,509,701,
应交税费(万元),8749,16528,18015,12806,405,183,685,-1512,-3305,64,206,85,181,
应付利息(万元),195,149,158,75,--,--,--,20,--,0,0,0,0,
应付股利(万元),17,17,17,17,17,17,42,17,17,17,333,52,117,
