报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),19707,9983,11357,23061,19991,17197,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,2000,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),502,343,469,128,690,694,
应收账款(万元),26773,26223,21539,18694,16934,15212,
预付款项(万元),3726,2261,3447,3561,2571,2329,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1831,2212,1583,1453,1606,4599,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),6991,7704,9316,13729,17731,16867,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),55517,65461,19355,15100,12051,4000,
流动资产合计(万元),115049,114187,67066,75726,71575,62899,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),100,100,100,100,100,100,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),382,--,--,--,--,--,
固定资产原值(万元),38809,37973,18471,16926,16345,--,
累计折旧(万元),10097,8332,7044,6784,5837,--,
固定资产净值(万元),28712,29642,11428,10142,10508,--,
固定资产减值准备(万元),111,158,165,166,168,--,
固定资产(万元),28601,29483,11262,9977,10340,9504,
在建工程(万元),2898,1537,12662,2601,--,585,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4343,4524,4636,4931,4950,2352,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1151,1001,945,854,702,637,
其他非流动资产(万元),811,56,411,77,145,505,
非流动资产合计(万元),38287,36701,30015,18540,16237,13682,
资产总计(万元),153336,150888,97082,94266,87812,76581,
短期借款(万元),--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),7820,5452,3527,2893,3729,3853,
应付账款(万元),24732,22908,19208,17590,16188,19450,
预收账款(万元),14373,16712,18697,25034,29799,23553,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),588,818,841,771,610,588,
应交税费(万元),1583,2094,2747,4418,3111,4378,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),473,1279,581,467,1021,595,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),49570,49262,45601,51174,54459,52416,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),1180,1210,1240,1270,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),1180,1210,1240,1270,0,0,
负债合计(万元),50750,50473,46841,52444,54459,52416,
实收资本(或股本)(万元),30700,30700,23000,23000,23000,10100,
资本公积(万元),34486,34486,--,--,--,185,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),2171,1950,1615,1267,918,572,
盈余公积(万元),3038,2777,2372,1776,592,1856,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),32864,31181,23921,16456,9529,12138,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),102586,100416,50241,41822,33354,24165,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),102586,100416,50241,41822,33354,24165,
负债和所有者权益(或股东权益)总计(万元),153336,150888,97082,94266,87812,76581,		
  
