报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),23054,15977,7932,9527,7953,4646,7138,11246,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,293,207,
衍生金融资产(万元),21,4370,--,63,6,5,--,--,
应收票据(万元),10,10,18,--,--,--,--,--,
应收账款(万元),11371,8588,6976,7295,6567,5658,4835,4853,
预付款项(万元),1337,568,752,201,450,844,655,935,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,25,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),755,663,425,965,2510,571,1023,229,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),30858,22037,16260,15335,15257,13498,15534,14428,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),1486,16860,830,649,675,220,--,45,
流动资产合计(万元),68891,69099,33193,34036,33418,25442,29477,31942,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),280,280,280,280,280,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),232,281,349,388,428,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),288,304,320,337,--,--,--,--,
固定资产原值(万元),45897,43107,42279,38989,--,--,--,--,
累计折旧(万元),15004,12164,11737,9539,--,--,--,--,
固定资产净值(万元),30893,30943,30542,29450,--,--,--,--,
固定资产减值准备(万元),7,7,1935,2142,--,--,--,--,
固定资产(万元),30887,30936,28607,27308,15545,15111,15680,15806,
在建工程(万元),10997,936,3352,3999,10680,5981,323,465,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),11007,9949,10062,10305,10461,11691,4303,2233,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),7139,455,455,455,455,455,455,455,
长期待摊费用(万元),1707,927,519,258,399,440,544,296,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),767,862,821,872,611,445,211,110,
其他非流动资产(万元),1222,615,75,22,95,330,540,1,
非流动资产合计(万元),64526,45545,44841,44224,38955,34454,22055,19364,
资产总计(万元),133418,114644,78034,78260,72373,59896,51532,51307,
短期借款(万元),7255,1684,19620,20182,24372,15017,13049,18367,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),77,66,136,40,91,--,--,--,
应付票据(万元),3568,2416,3624,3203,3251,2161,1785,1606,
应付账款(万元),13521,10091,7857,8790,7917,6822,4994,5131,
预收账款(万元),135,166,151,293,180,442,226,239,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2129,2037,1768,2394,1716,2194,1623,1005,
应交税费(万元),1834,1662,2678,1871,1935,1570,554,578,
应付利息(万元),22,13,110,83,47,28,54,88,
应付股利(万元),--,--,--,354,382,165,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),777,616,533,1063,1112,3787,374,353,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),638,212,87,957,878,77,81,108,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),29955,18963,36564,39230,41881,32264,22739,27476,
长期借款(万元),1899,2027,3397,3329,1453,2011,1299,1380,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),614,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),2513,2027,3397,3329,1453,2011,1299,1380,
负债合计(万元),32468,20990,39962,42559,43334,34274,24038,28855,
实收资本(或股本)(万元),10000,10000,7500,7500,7500,7500,7500,7500,
资本公积(万元),58866,58866,12896,12891,12832,11489,11489,11489,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),4290,3635,2982,2235,1726,1258,780,236,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),26342,20140,13568,12439,6686,4597,6911,2792,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),99735,92679,37200,35076,28591,24699,26589,21929,
少数股东权益(万元),1215,975,872,625,448,923,905,522,
所有者权益(或股东权益)合计(万元),100950,93653,38072,35701,29039,25621,27494,22451,
负债和所有者权益(或股东权益)总计(万元),133418,114644,78034,78260,72373,59896,51532,51307,		
  
