报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),34631,22003,17996,14521,9645,10996,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,207,73,--,--,207,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),4676,2333,1866,1083,2076,1824,
应收账款(万元),31274,20840,20664,19409,15567,12789,
预付款项(万元),3313,1471,1046,1616,840,852,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),221,142,259,302,463,354,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),60280,46107,35891,32410,24785,22950,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),24083,32638,1060,753,1097,576,
流动资产合计(万元),158478,125740,78854,70095,54473,50549,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),1064,1064,1014,1014,1014,1014,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),107178,95462,85512,--,--,--,
累计折旧(万元),40339,33848,29053,--,--,--,
固定资产净值(万元),66839,61614,56459,--,--,--,
固定资产减值准备(万元),--,996,--,--,--,--,
固定资产(万元),66839,60618,56459,46020,40268,33929,
在建工程(万元),16502,6557,2907,6825,6923,6123,
工程物资(万元),3271,544,431,332,140,259,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),14965,15324,11304,7744,4833,4948,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),421,226,133,212,57,54,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),684,466,274,268,211,303,
其他非流动资产(万元),708,126,126,126,570,--,
非流动资产合计(万元),104454,84925,72648,62540,54015,46630,
资产总计(万元),262932,210665,151503,132635,108489,97179,
短期借款(万元),47400,33790,48652,40983,32165,33455,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),1673,--,--,124,92,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),19100,18055,14610,15697,13016,6343,
应付账款(万元),31564,19494,19097,19557,12993,9619,
预收账款(万元),2422,136,2660,248,335,40,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),4961,3962,3531,2837,2215,1786,
应交税费(万元),1983,462,189,800,492,155,
应付利息(万元),52,40,56,44,77,--,
应付股利(万元),29,--,--,892,134,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),1838,3613,844,658,259,205,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),1017,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),112039,79552,89638,81839,61778,51603,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),2373,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),854,--,--,--,--,--,
长期递延收益(万元),3020,2347,1133,1219,1089,177,
递延所得税负债(万元),--,--,--,--,--,31,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),6247,2347,1133,1219,1089,208,
负债合计(万元),118286,81899,90772,83058,62867,51811,
实收资本(或股本)(万元),18202,12000,9000,9000,9000,9000,
资本公积(万元),67964,69462,11476,11476,11476,11476,
减:库存股(万元),3390,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),6874,5367,4257,3230,2813,2605,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),54997,41937,35999,25872,22333,22287,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),144646,128766,60731,49577,45622,45368,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),144646,128766,60731,49577,45622,45368,
负债和所有者权益(或股东权益)总计(万元),262932,210665,151503,132635,108489,97179,		
  
