报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),3955,7473,7365,6145,19377,12174,15220,27432,1460,4196,5194,
结算备付金(万元),--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),7402,5463,4500,13638,4125,7592,4865,3721,3432,1326,3114,
应收账款(万元),12256,13238,9791,9754,19977,17546,20435,12654,8658,7200,7424,
预付款项(万元),429,144,149,85,39,86,161,128,75,3529,3904,
应收保费(万元),--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,0,--,--,660,--,
其他应收款(万元),384,354,363,810,361,346,322,38,199,228,173,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,
存货(万元),6346,5863,7405,6808,12275,13120,13001,8228,6204,6211,5967,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),2924,25,234,534,297,84,44,--,--,--,--,
流动资产合计(万元),33697,32561,29807,37774,56449,50948,54047,52200,20026,23351,25776,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,950,1003,0,--,--,--,--,
固定资产原值(万元),52125,44784,45004,44831,45836,45967,43441,39514,35093,16265,15922,
累计折旧(万元),30686,27755,25237,21871,19345,15784,12715,9280,6422,4969,3787,
固定资产净值(万元),21439,17029,19767,22960,26491,30183,30726,30234,28672,11296,12136,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),21439,17029,19767,22960,26491,30183,30726,30234,28672,11296,12136,
在建工程(万元),1406,7424,6477,6332,5191,3308,4379,5804,8199,17105,4027,
工程物资(万元),--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),4173,4296,4412,4534,4649,4696,5131,4045,4135,4156,2535,
开发支出(万元),--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),--,--,--,--,--,--,0,--,--,--,--,
