报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),48931,45430,74271,89560,85237,74036,71516,77149,7728,3000,3843,823,
结算备付金(万元),--,--,--,--,--,--,0,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,0,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,618,1852,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),497,400,790,818,475,--,700,--,--,--,--,0,
应收账款(万元),4936,4883,9890,4478,12186,23727,17891,13440,9610,9668,6135,4596,
预付款项(万元),84,92,3,13,14,10,370,5419,50,51,51,77,
应收保费(万元),--,--,--,--,--,--,0,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,0,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,--,--,--,0,
应收利息(万元),190,69,197,397,403,717,858,904,--,--,--,0,
应收股利(万元),--,--,20,--,--,--,0,--,--,--,--,0,
其他应收款(万元),528,392,19,44,136,52,18,23,10,9,520,2731,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,0,
存货(万元),--,--,--,--,--,--,3,25,40,30,103,73,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),3064,--,--,--,--,--,0,--,--,--,--,0,
其他流动资产(万元),34426,30514,315,176,405,586,391,--,--,--,--,0,
流动资产合计(万元),92655,81781,85505,95487,98854,99128,91748,96960,17438,12758,11269,10153,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,--,--,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,0,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,--,0,
长期应收款(万元),204,--,--,--,--,--,0,--,--,--,--,0,
