报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),1008989,593607,502250,549830,413967,449174,747340,618001,465121,413996,503949,223660,198949,105352,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),78713,255393,125178,54835,31225,47594,67094,26403,38838,14420,2934,10688,8000,610,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),--,151938,87576,26437,53848,78085,57550,57470,32663,14467,26654,5235,1311,769,
应收账款(万元),100987,129286,78307,86468,122808,51935,84149,48911,66909,42783,32213,29387,18087,6167,
预付款项(万元),141916,134414,86977,84247,64997,92109,95798,169152,63189,34903,32371,34039,27531,10819,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),2338,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),139214,115300,99721,121564,126655,179158,152488,98730,79201,42469,38290,29466,17405,8401,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),1266967,1108983,1200263,1095132,1035392,820003,1160249,716030,348268,263762,159351,104425,93951,30258,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),30723,25778,36649,45804,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),250402,352802,197100,115168,112932,75121,68701,58491,11867,69318,9442,5614,2671,5142,
流动资产合计(万元),3044869,2867501,2414021,2179485,1961823,1793179,2433370,1793188,1106057,896117,805204,442512,367905,167518,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
