报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),47195,40394,22563,9435,26236,20402,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),50,--,288,1300,1650,313,
应收账款(万元),40894,31858,28631,36701,28179,18638,
预付款项(万元),232,375,348,16,86,34,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,22,41,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1601,2664,2665,2113,3011,1443,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),57586,35596,23162,17799,19714,18734,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),15771,13091,15578,20932,24799,15548,
其他流动资产(万元),13106,10408,24841,8355,56,26,
流动资产合计(万元),176435,134386,118076,96672,103772,75139,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),600,600,600,600,600,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),99459,75142,34643,17723,20350,21016,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),1769,1215,1205,--,--,--,
固定资产原值(万元),2940,2682,1549,3055,2772,2484,
累计折旧(万元),1244,1047,1101,1232,1127,842,
固定资产净值(万元),1696,1635,448,1824,1645,1642,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),1696,1635,448,1824,1645,1642,
在建工程(万元),--,--,--,--,118,4,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),64,46,46,7,11,23,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),4,4,4,4,4,4,
长期待摊费用(万元),9,12,16,26,40,62,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1254,1454,1004,972,727,371,
其他非流动资产(万元),10892,1231,1231,993,--,--,
非流动资产合计(万元),115747,81339,39198,22148,23495,23122,
资产总计(万元),292182,215725,157274,118820,127268,98261,
短期借款(万元),35400,16400,22000,14000,24600,25000,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),2662,879,2334,2075,2516,2982,
应付账款(万元),48496,41885,34675,28289,32158,25154,
预收账款(万元),1934,35,--,--,--,1359,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2228,1697,1195,681,666,701,
应交税费(万元),1463,2149,2136,4300,4737,4305,
应付利息(万元),888,814,56,23,47,43,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),1236,691,359,185,298,578,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),10039,7073,2811,--,6,--,
流动负债合计(万元),104347,71622,65566,49553,65029,60121,
长期借款(万元),60000,30000,20000,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),60000,30000,20000,0,0,0,
负债合计(万元),164347,101622,85566,49553,65029,60121,
实收资本(或股本)(万元),11310,8700,6525,6525,6525,5220,
资本公积(万元),55746,58356,30958,30958,30958,14254,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),5129,4253,3549,2919,2311,1682,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),40332,33066,27676,27865,22444,16983,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),112517,104375,68708,68267,62238,38140,
少数股东权益(万元),15318,9727,3000,1000,--,--,
所有者权益(或股东权益)合计(万元),127835,114102,71708,69267,62238,38140,
负债和所有者权益(或股东权益)总计(万元),292182,215725,157274,118820,127268,98261,		
  
