报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),117369,79799,71801,125525,107226,138198,107677,103335,5189,4500,2559,4952,26274,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),129,159,4180,192,106,102,100,94,--,0,32,70,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),66072,102268,144466,99088,12219,9199,3362,641,--,1160,697,1419,5850,
应收账款(万元),80877,76489,53789,42221,43290,67587,42811,21967,--,3432,8766,6353,13657,
预付款项(万元),19267,24920,18596,40778,16827,13518,9155,5040,--,1620,2202,2868,16619,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,2,1912,1942,1912,1912,2080,--,101,68,638,100,
其他应收款(万元),11052,6355,7367,4572,3873,3797,3525,3727,4154,9524,24397,8376,35219,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
存货(万元),117877,111328,101273,115036,101136,97666,90844,84165,--,13534,14640,29381,54472,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),4500,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),405146,382046,369188,286458,207474,93146,1203,21,--,0,--,--,5,
流动资产合计(万元),822288,783364,770663,715782,494094,425124,260589,221069,9342,33870,53361,54058,152195,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),33772,30022,11900,24255,30011,9056,11371,9753,--,1703,863,1878,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),9231,8750,8057,5763,3566,15373,5657,1457,--,16242,28619,31850,17889,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
投资性房地产(万元),40291,44967,38593,33153,31600,35696,34944,36361,--,6695,9563,11506,10375,
固定资产原值(万元),143824,143299,151766,158004,143007,132964,127558,121832,--,120538,143157,162354,220435,
累计折旧(万元),58204,54206,52202,50294,44111,39364,34376,30044,--,77979,84841,83950,111096,
固定资产净值(万元),85620,89093,99564,107710,98896,93600,93182,91787,--,42560,58317,78404,109338,
固定资产减值准备(万元),1312,1312,1264,1243,380,337,226,49,--,9653,12419,9172,7872,
固定资产(万元),84308,87781,98300,106467,98516,93263,92956,91738,--,32907,45898,69232,101466,
在建工程(万元),4719,748,778,538,9857,5929,2033,660,--,4522,5140,11202,10498,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,37,54,
固定资产清理(万元),-4,--,41,--,--,--,--,--,--,0,--,--,9,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
无形资产(万元),28197,29020,33939,35993,37064,40312,39130,36755,--,10872,12247,21876,27733,
开发支出(万元),502,--,--,--,--,--,--,--,--,0,--,--,0,
商誉(万元),0,--,--,--,--,362,362,--,--,0,--,--,74,
长期待摊费用(万元),5857,6977,7979,7926,5458,2915,952,261,--,0,1,2,26,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延所得税资产(万元),2796,1459,405,60,--,73,--,--,--,0,--,--,38,
其他非流动资产(万元),3681,10549,4020,12403,7283,9654,3743,--,--,0,--,--,0,
非流动资产合计(万元),213351,220273,204012,226558,223354,212634,191147,176985,--,72940,102331,147583,168162,
资产总计(万元),1035640,1003638,974674,942340,717448,637758,451735,398054,9342,106810,155692,201641,320358,
短期借款(万元),2000,1000,--,51676,28010,4020,4525,8500,--,82268,85912,88731,160336,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付票据(万元),39223,94964,165117,126048,15939,32057,17556,15170,--,200,--,--,1000,
应付账款(万元),161197,140785,110879,125825,99523,83252,73976,66167,--,13880,17712,19683,33594,
预收账款(万元),52737,43980,33062,42084,24849,15908,15069,13147,--,5373,5605,6155,18745,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付职工薪酬(万元),35789,40908,39694,26873,17369,15113,13216,9987,--,29295,25618,11555,11214,
应交税费(万元),4346,5713,5838,4710,3038,3578,3801,1203,--,4708,3454,8510,1785,
应付利息(万元),3,--,--,--,51,98,17,4,--,28342,13964,3246,4567,
应付股利(万元),--,--,--,980,--,--,--,--,--,383,383,289,1584,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
其他应付款(万元),38214,38192,40005,39796,34124,27036,18352,17049,9342,45750,44603,23344,40189,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,93,--,--,--,0,--,--,10170,
其他流动负债(万元),--,--,--,--,--,705,--,--,--,0,--,--,0,
流动负债合计(万元),333510,365542,394595,417993,222903,181860,146511,131228,9342,210199,197251,161514,283184,
长期借款(万元),--,--,--,--,--,--,--,--,--,9800,9800,9800,13555,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
长期应付款(万元),109,265,411,545,--,--,--,--,--,288,288,288,572,
专项应付款(万元),--,--,--,--,--,46,50,68,--,935,2006,2773,6412,
预计非流动负债(万元),63,--,157,--,--,--,--,--,--,2430,7552,13987,7009,
长期递延收益(万元),17860,15483,13219,10202,7645,--,--,--,--,0,--,--,--,
递延所得税负债(万元),305,512,1155,1435,2397,614,712,484,--,6665,8302,412,0,
其他非流动负债(万元),--,--,--,--,--,155,939,278,--,351,351,351,348,
非流动负债合计(万元),18336,16261,14941,12182,10042,814,1700,829,--,20469,28299,27611,27895,
负债合计(万元),351845,381802,409536,430176,232944,182674,148211,132057,9342,230667,225550,189125,311080,
实收资本(或股本)(万元),121365,121365,121365,121365,121365,121365,103968,103968,55217,55217,55217,55217,47214,
资本公积(万元),181169,181283,180670,180610,178555,183207,88457,87052,59335,50347,49912,50438,58606,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),24307,17851,12322,3577,2243,--,--,--,7840,7840,7840,7840,7840,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
未分配利润(万元),338319,283643,233908,187151,159035,140175,102354,69698,-122393,-237423,-187389,-111972,-118919,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,
归属于母公司股东权益合计(万元),668415,608773,553244,501910,474609,444747,294779,260719,0,-124019,-74420,1523,-5258,
少数股东权益(万元),15380,13063,11894,10254,9895,10337,8745,5279,--,162,4562,10993,14536,
所有者权益(或股东权益)合计(万元),683794,621835,565138,512164,484504,455084,303524,265997,0,-123857,-69858,12516,9278,
负债和所有者权益(或股东权益)总计(万元),1035640,1003638,974674,942340,717448,637758,451735,398054,9342,106810,155692,201641,320358,		
  
