报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),90334,87213,88350,104838,130940,90634,93127,41351,52291,44328,78928,6593,14445,10237,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),5,321,700,5121,7011,6143,4320,326,150,285,--,0,0,0,
应收账款(万元),45134,60806,40965,55251,34621,19734,30544,15437,12669,8096,6392,2539,5162,5128,
预付款项(万元),35606,16917,17623,15311,7020,9867,19581,31929,6769,5245,13528,8548,3604,6178,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),689,547,306,239,631,1124,774,1254,1146,681,464,366,2152,2251,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),14237,11291,11194,10830,5386,5056,5239,3534,2673,3483,2791,2005,1687,1192,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),4495,6147,9754,3373,--,--,--,--,--,0,--,0,0,0,
流动资产合计(万元),190499,183242,168892,194964,185608,132559,153584,93831,75700,62118,102104,20051,27050,24986,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,754,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),65276,33522,33770,35692,33593,27876,19562,14314,11766,9992,8976,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),1441,1474,1508,961,978,853,885,--,--,0,--,0,0,0,
固定资产原值(万元),1132528,1078898,1021084,930579,898704,749349,643430,419286,364653,262720,254789,226283,222273,0,
累计折旧(万元),396127,378368,325287,275390,240938,202225,167053,144429,121255,103702,90509,77818,66243,0,
固定资产净值(万元),736401,700530,695797,655190,657766,547124,476377,274857,243398,159018,164280,148465,156030,0,
固定资产减值准备(万元),88,88,88,88,88,88,88,88,88,88,88,0,0,0,
固定资产(万元),736313,700443,695709,655102,657678,547036,476289,274770,243310,158930,164192,148465,156030,153990,
在建工程(万元),104467,106526,87027,82011,58036,133019,91734,198926,55879,65511,8181,12548,3968,8023,
工程物资(万元),10417,8856,9530,4241,3470,3796,3148,3870,4036,1123,2944,954,797,2977,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),44098,39765,37414,36009,34381,18965,14145,12094,7805,7050,4255,2917,2896,2746,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期待摊费用(万元),56,137,--,--,--,7,8,--,--,0,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税资产(万元),4304,4693,1896,1054,1286,1571,1567,1118,1131,923,326,336,280,235,
其他非流动资产(万元),15536,--,--,--,--,--,--,--,--,0,--,0,0,0,
非流动资产合计(万元),981909,895416,866853,815069,789422,733124,607338,505092,323927,243528,188874,165220,163971,168724,
资产总计(万元),1172408,1078658,1035746,1010033,975030,865683,760922,598923,399627,305646,290978,185271,191021,193710,
短期借款(万元),146500,128000,131400,72000,21000,100878,117954,121500,54645,36000,37000,40000,36000,48000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付票据(万元),310,18,12400,4980,1000,--,--,--,--,0,--,0,0,0,
应付账款(万元),120295,141896,91880,107671,48241,33796,57787,30603,42150,9455,8969,3495,5686,7411,
预收账款(万元),37166,27334,23282,18503,11735,7665,2638,2443,1181,843,943,817,1394,649,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付职工薪酬(万元),11427,6241,11161,12026,13476,8286,6606,5270,3675,3301,3200,1340,1001,960,
应交税费(万元),1613,4975,4104,4655,5654,-2354,-6413,-12309,2339,2885,3019,2725,2684,3546,
应付利息(万元),2996,3066,3143,3120,5304,6503,4877,3130,141,98,157,0,0,0,
应付股利(万元),1000,265,--,441,--,--,--,--,--,0,--,0,13080,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应付款(万元),19577,17664,18671,10277,9372,9040,6585,6150,5770,3712,7990,6064,5780,6166,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动负债(万元),144162,43869,29599,35468,141260,17115,25095,12100,2208,10276,2278,28235,30603,4690,
其他流动负债(万元),--,--,10,--,29912,49951,--,--,--,0,--,0,0,0,
流动负债合计(万元),485046,373326,325651,269142,286953,230881,215130,168887,112107,66568,63556,82676,96228,71423,
长期借款(万元),47185,18973,10138,63800,115700,146182,80323,46689,33830,11380,21669,29044,46627,78011,
应付债券(万元),--,99680,129512,129266,99204,158945,158737,98753,--,0,--,0,0,0,
