报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),10704,14173,15052,15221,21617,5152,4815,3893,3478,1121,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),367,1849,618,685,564,382,422,380,--,233,
应收账款(万元),12133,9012,8335,7857,5976,5012,4491,3308,2408,1632,
预付款项(万元),487,343,253,142,133,1176,464,309,494,139,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),9,50,58,32,342,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),600,379,343,381,249,214,183,133,80,97,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),5203,4372,6629,5173,5756,5188,4298,4301,2925,1129,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),12135,14000,7030,4500,--,--,--,--,--,--,
流动资产合计(万元),41637,44177,38319,33992,34638,17124,14674,12324,9385,4350,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,253,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),21929,21410,20375,20068,2604,2224,2142,2176,1921,1533,
累计折旧(万元),4785,3650,2479,1425,1154,928,754,707,531,394,
固定资产净值(万元),17145,17760,17896,18643,1449,1296,1388,1468,1390,1139,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),17145,17760,17896,18643,1449,1296,1388,1468,1390,1139,
在建工程(万元),5026,63,107,9,9620,219,--,92,--,36,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6252,3210,3287,3370,3387,3463,3525,3600,281,90,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,6,14,22,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),437,171,142,141,112,86,68,38,23,24,
其他非流动资产(万元),350,--,500,--,737,--,--,--,--,--,
非流动资产合计(万元),29209,21204,21932,22162,15306,5063,4987,5212,1716,1541,
资产总计(万元),70846,65381,60251,56154,49943,22187,19661,17535,11100,5891,
短期借款(万元),--,--,--,--,--,--,--,3000,600,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
