报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),143239,87042,72165,122932,89468,
结算备付金(万元),--,0,--,--,--,
拆出资金(万元),--,0,--,--,--,
交易性金融资产(万元),--,0,--,--,--,
衍生金融资产(万元),--,0,--,--,--,
应收票据(万元),43808,86834,226702,94163,24900,
应收账款(万元),10518,5533,12593,59977,20202,
预付款项(万元),58363,41432,12952,51315,34129,
应收保费(万元),--,0,--,--,--,
应收分保账款(万元),--,0,--,--,--,
应收分保合同准备金(万元),--,0,--,--,--,
应收利息(万元),--,0,--,--,--,
应收股利(万元),--,0,--,--,--,
其他应收款(万元),1065,1189,1022,866,1859,
应收出口退税(万元), --,0,--,--,--,
应收补贴款(万元),--,0,--,--,--,
应收保证金(万元),--,0,--,--,--,
内部应收款(万元),--,0,--,--,--,
买入返售金融资产(万元),--,0,--,--,--,
存货(万元),315742,235674,277905,343063,296875,
待摊费用(万元),--,0,--,--,--,
待处理流动资产损益(万元),--,0,--,--,--,
一年内到期的非流动资产(万元),--,0,--,--,--,
其他流动资产(万元),--,0,--,--,--,
流动资产合计(万元),572735,457704,603339,672316,467433,
发放贷款及垫款(万元),--,0,--,--,--,
可供出售金融资产(万元),--,0,0,--,--,
持有至到期投资(万元),--,0,--,--,--,
长期应收款(万元),--,0,--,--,--,
长期股权投资(万元),1500,1500,1500,1500,1500,
其他长期投资(万元),--,0,--,--,--,
投资性房地产(万元),--,0,--,--,--,
固定资产原值(万元),1801184,1756398,1597211,1467253,1324831,
累计折旧(万元),798191,690037,586123,488357,396731,
固定资产净值(万元),1002992,1066361,1011088,978896,928100,
固定资产减值准备(万元),--,0,2112,2112,2112,
固定资产(万元),1002992,1066361,1008976,976784,925988,
在建工程(万元),96511,84784,122439,84326,102378,
工程物资(万元),--,0,--,--,--,
固定资产清理(万元),--,0,--,--,--,
生产性生物资产(万元),--,0,--,--,--,
公益性生物资产(万元),--,0,--,--,--,
油气资产(万元),--,0,--,--,--,
无形资产(万元),2581,2600,501,273,279,
开发支出(万元),--,0,--,--,--,
商誉(万元),--,0,--,--,--,
长期待摊费用(万元),--,0,--,--,--,
股权分置流通权(万元),--,0,--,--,--,
递延所得税资产(万元),3466,3578,10728,4635,6540,
其他非流动资产(万元),--,0,--,--,--,
非流动资产合计(万元),1107050,1158824,1144145,1067518,1036684,
资产总计(万元),1679784,1616528,1747484,1739833,1504117,
短期借款(万元),89603,47769,19910,103592,223617,
向中央银行借款(万元),--,0,--,--,--,
吸收存款及同业存放(万元),--,0,--,--,--,
拆入资金(万元),--,0,--,--,--,
交易性金融负债(万元),--,0,0,--,--,
衍生金融负债(万元),--,0,--,--,--,
应付票据(万元),56726,43664,41368,74334,78570,
应付账款(万元),259855,184542,236374,244107,171695,
预收账款(万元),85123,76919,79820,78752,47228,
卖出回购金融资产款(万元),--,0,--,--,--,
应付手续费及佣金(万元),--,0,--,--,--,
应付职工薪酬(万元),20782,22556,23587,24457,28874,
应交税费(万元),17562,11923,34823,90004,61194,
应付利息(万元),9828,11622,10531,--,--,
应付股利(万元),--,0,--,--,--,
其他应交款(万元),--,0,--,--,--,
应付保证金(万元),--,0,--,--,--,
内部应付款(万元),--,0,--,--,--,
其他应付款(万元),23930,3462,2476,2531,7226,
预提费用(万元),--,0,--,--,--,
预计流动负债(万元),--,0,--,--,--,
应付分保账款(万元),--,0,--,--,--,
保险合同准备金(万元),--,0,--,--,--,
代理买卖证券款(万元),--,0,--,--,--,
代理承销证券款(万元),--,0,--,--,--,
国际票证结算(万元),--,0,--,--,--,
国内票证结算(万元),--,0,--,--,--,
递延收益(万元),--,0,--,--,--,
应付短期债券(万元),--,0,--,--,--,
一年内到期的非流动负债(万元),86119,224714,77203,12717,53954,
其他流动负债(万元),--,0,--,--,--,
流动负债合计(万元),649528,627170,526092,630494,672357,
长期借款(万元),230818,196959,424907,483657,279657,
应付债券(万元),200000,200000,200000,--,--,
长期应付款(万元),--,0,--,--,--,
专项应付款(万元),--,0,--,--,--,
预计非流动负债(万元),--,0,--,--,--,
长期递延收益(万元),--,0,--,--,--,
递延所得税负债(万元),--,0,--,--,--,
其他非流动负债(万元),--,0,--,--,--,
非流动负债合计(万元),430818,396959,624907,483657,279657,
负债合计(万元),1080346,1024129,1150998,1114152,952014,
实收资本(或股本)(万元),92227,92227,92227,92227,92227,
资本公积(万元),139636,137498,137498,137198,136217,
减:库存股(万元),--,0,--,--,--,
专项储备(万元),652,738,--,--,--,
盈余公积(万元),101823,99030,99190,97553,86063,
一般风险准备(万元),--,0,--,--,--,
未确定的投资损失(万元),--,0,--,--,--,
未分配利润(万元),263267,260676,264772,296479,230631,
拟分配现金股利(万元),--,0,--,--,--,
外币报表折算差额(万元),--,0,--,--,--,
归属于母公司股东权益合计(万元),597606,590170,593688,623458,545138,
少数股东权益(万元),1833,2229,2798,2224,6964,
所有者权益(或股东权益)合计(万元),599438,592399,596485,625682,552102,
负债和所有者权益(或股东权益)总计(万元),1679784,1616528,1747484,1739833,1504117,		
  
