报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),23871,26162,28132,3815,3913,2653,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),168,511,1365,219,687,248,
应收账款(万元),8258,8123,7885,5056,2474,455,
预付款项(万元),734,1071,2130,4681,4328,706,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),10384,8556,1963,2345,1258,919,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),2866,3417,3668,4654,3015,2774,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),140,117,59,71,297,58,
流动资产合计(万元),46422,47956,45201,20840,15972,7814,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,14,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),22791,20243,16366,16717,7769,7729,
累计折旧(万元),3433,2953,2379,2921,4846,4612,
固定资产净值(万元),19358,17291,13987,13796,2923,3117,
固定资产减值准备(万元),202,202,202,299,496,496,
固定资产(万元),19157,17089,13786,13497,2427,2621,
在建工程(万元),682,647,196,44,2110,3,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),2910,2420,2527,2600,1091,801,
开发支出(万元),1709,1877,1386,1225,1225,700,
商誉(万元),767,767,767,767,767,767,
长期待摊费用(万元),--,11,27,57,52,28,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),322,437,629,694,390,876,
其他非流动资产(万元),3824,2126,118,33,2807,1700,
非流动资产合计(万元),29372,25373,19435,18930,10869,7496,
资产总计(万元),75793,73329,64636,39770,26842,15310,
短期借款(万元),4000,--,1000,1000,1000,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),1122,815,1430,1927,540,372,
预收账款(万元),765,4813,2122,3175,4650,2078,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),355,256,201,189,227,160,
应交税费(万元),1041,1336,518,1253,381,760,
应付利息(万元),--,--,--,8,--,179,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),6482,5395,3618,2197,2107,2593,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,1000,--,2000,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),13766,12614,8890,10749,8905,8143,
长期借款(万元),--,--,--,4000,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,50,50,25,25,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),187,212,153,170,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),187,262,203,4195,25,0,
负债合计(万元),13953,12876,9093,14944,8930,8143,
实收资本(或股本)(万元),18972,18972,18972,14229,13500,5000,
资本公积(万元),22411,22411,22411,1971,790,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1758,1663,1147,625,204,80,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),18699,17407,13013,8000,3418,1423,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),61840,60453,55544,24825,17912,6503,
少数股东权益(万元),--,--,--,--,--,663,
所有者权益(或股东权益)合计(万元),61840,60453,55544,24825,17912,7166,
负债和所有者权益(或股东权益)总计(万元),75793,73329,64636,39770,26842,15310,		
  
