报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),34979,26498,19419,2197,14887,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),150,160,--,150,150,
应收账款(万元),17005,11748,--,41786,15176,
预付款项(万元),697,462,362,135,26,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),233,194,--,26889,30866,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),8322,11012,12690,13848,11582,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,299,313,125,292,
其他流动资产(万元),1450,202,23,12,18,
流动资产合计(万元),62836,50575,67806,85142,72996,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,272,589,421,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,450,467,484,
固定资产原值(万元),58255,56344,54259,--,--,
累计折旧(万元),20379,16745,13274,--,--,
固定资产净值(万元),37876,39598,40986,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),37876,39598,40998,40154,39858,
在建工程(万元),478,134,1314,3114,250,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),2966,2998,3056,3128,2569,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),478,3,34,104,6,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),159,346,674,866,643,
其他非流动资产(万元),411,305,354,1537,485,
非流动资产合计(万元),42368,43386,47153,49959,44716,
资产总计(万元),105204,93961,114960,135101,117712,
短期借款(万元),--,--,14000,16000,15000,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),1476,890,--,2000,5220,
应付账款(万元),9273,9814,--,22745,10136,
预收账款(万元),19,2,1,65,--,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),671,659,440,479,384,
应交税费(万元),2026,1134,4486,4062,5064,
应付利息(万元),--,--,--,--,--,
应付股利(万元),--,--,--,33251,12875,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),91,71,--,178,309,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,1403,2901,4241,4824,
其他流动负债(万元),--,--,251,--,--,
流动负债合计(万元),13556,13973,64766,83021,53812,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,1076,3361,2433,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,
递延所得税负债(万元),147,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),147,0,1076,3361,2433,
负债合计(万元),13703,13973,65843,86382,56245,
实收资本(或股本)(万元),36000,36000,17600,17600,17600,
资本公积(万元),19159,19159,--,--,--,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),1979,973,8747,6257,5280,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),34363,23855,22770,24862,38586,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),91502,79988,49117,48719,61466,
少数股东权益(万元),--,--,--,--,--,
所有者权益(或股东权益)合计(万元),91502,79988,49117,48719,61466,
负债和所有者权益(或股东权益)总计(万元),105204,93961,114960,135101,117712,		
  
