报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),111526,88776,36492,84879,136606,43200,118079,22765,17026,12516,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,
应收账款(万元),3033,2524,2279,1629,419,606,400,986,380,362,
预付款项(万元),30897,26145,26633,25382,14708,23250,17095,17308,15217,3280,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),6181,4334,6692,4034,2867,2265,2844,2061,1632,1421,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),99074,105557,104312,83648,64280,64405,62048,58093,40882,32954,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),31848,2853,6448,--,10000,--,--,--,--,--,
流动资产合计(万元),282559,230190,182856,201187,230495,133726,200466,101213,75137,50533,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,81000,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),47574,42053,44585,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),164853,160367,152122,125814,89491,85343,74065,59900,--,--,
累计折旧(万元),53185,44467,35570,28023,22466,18366,13544,9843,--,--,
固定资产净值(万元),111668,115900,116551,97791,67025,66977,60521,50057,--,--,
固定资产减值准备(万元),1323,--,--,--,--,--,--,--,--,--,
固定资产(万元),110345,115900,116551,97791,67025,66977,60521,50057,39091,27807,
在建工程(万元),2622,--,727,--,--,--,7,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,772,772,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),30845,35471,39870,43339,1393,1308,1389,1286,1654,1654,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,881,1417,4440,--,--,--,--,--,--,
长期待摊费用(万元),3207,5249,8366,5036,3217,3104,2730,1887,510,880,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),442,218,144,257,182,19,30,77,3,22,
其他非流动资产(万元),1812,866,3430,11374,6543,--,--,--,--,--,
非流动资产合计(万元),196847,200639,215862,163009,78360,152409,64677,53307,41257,30363,
资产总计(万元),479406,430829,398718,364195,308855,286135,265143,154520,116394,80897,
短期借款(万元),20100,20000,10000,--,--,--,--,--,2000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,500,500,500,
应付账款(万元),119918,125960,127164,108192,87915,79102,70940,73700,49788,47567,
预收账款(万元),44727,30389,22182,16868,12705,13098,12622,8224,6593,3884,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3205,1538,1497,2715,2007,1705,1351,1589,1724,1934,
应交税费(万元),7102,6879,4752,4289,4032,3771,3644,2056,2682,2666,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,65,65,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),22901,14175,15153,28567,11159,10294,7860,5979,3863,6729,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
