报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),19008,24508,31477,23508,32914,30546,21717,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,548,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),24648,4530,2608,5958,2575,5462,3959,
应收账款(万元),58884,41137,38019,37958,35062,33372,39605,
预付款项(万元),8071,8176,4416,4391,7348,9962,5622,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),707,453,1112,1318,1286,852,2814,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),72594,69557,65842,62628,64166,62067,55430,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),42774,78387,12364,117,3061,3239,3956,
流动资产合计(万元),226686,226748,155838,135877,146411,146048,133102,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),339,125,125,1125,1125,1000,1000,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),51796,46039,39901,33950,38110,36810,35073,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),178913,171640,170404,157242,145482,--,113466,
累计折旧(万元),75305,70234,63134,55145,50231,--,36275,
固定资产净值(万元),103608,101406,107270,102098,95251,--,77191,
固定资产减值准备(万元),98,98,98,177,177,--,--,
固定资产(万元),103510,101308,107172,101921,95075,99617,77191,
在建工程(万元),24218,7553,943,11842,19398,3951,20924,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),16,--,--,576,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),20926,18561,19843,19031,18183,18514,19541,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1923,725,956,1372,1699,285,267,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),3230,3476,3586,3760,3726,3127,2859,
其他非流动资产(万元),8650,2677,2065,1692,--,--,--,
非流动资产合计(万元),214609,180465,174592,175269,177316,163304,156855,
资产总计(万元),441295,407213,330430,311146,323727,309352,289957,
短期借款(万元),19000,22000,50000,50000,67000,66920,51000,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,71,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),634,--,--,--,500,115,478,
应付账款(万元),44416,30228,22646,17153,14916,14081,9755,
预收账款(万元),3391,3763,3159,3484,4338,4190,4803,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),16129,13423,13872,13043,11495,9396,11219,
应交税费(万元),3421,3068,3122,3917,2876,2542,6622,
应付利息(万元),--,--,--,88,90,--,215,
应付股利(万元),--,0,8014,18,282,649,3836,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),8045,4942,4089,4555,5403,4432,5503,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),95035,77424,104902,92259,106971,102324,93432,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),244,244,244,244,244,244,244,
长期递延收益(万元),14054,15117,15974,16807,16075,14359,12785,
递延所得税负债(万元),511,--,--,--,--,82,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),14809,15361,16218,17051,16319,14685,13029,
负债合计(万元),109844,92786,121120,109310,123290,117010,106461,
实收资本(或股本)(万元),36940,28415,21311,21311,21311,21311,21000,
资本公积(万元),91978,100502,24274,24274,24274,24274,13994,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),1048,1048,1033,1034,1054,1067,1000,
盈余公积(万元),13627,11855,9685,9269,8699,7821,4828,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),171279,157693,137201,130987,131147,126174,127160,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),314871,299514,193506,186877,186488,180647,167974,
少数股东权益(万元),16580,14914,15804,14959,13949,11696,15523,
所有者权益(或股东权益)合计(万元),331451,314427,209310,201836,200437,192342,183497,
负债和所有者权益(或股东权益)总计(万元),441295,407213,330430,311146,323727,309352,289957,		
  
