报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),1611488,1169722,1309101,411829,318089,193568,72953,38414,70740,69693,38113,75317,48958,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,488,603,650,469,336,288,313,1167,3133,301,551,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),278060,170266,160477,145004,146575,132635,48201,43039,20047,16003,15665,54165,38001,
应收账款(万元),1087246,111377,110836,105164,100596,97318,55005,44660,33118,35256,45513,163671,135677,
预付款项(万元),83781,25657,41407,31680,32686,61388,41561,13252,12696,9683,5647,16608,17961,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),137,--,--,--,--,--,--,0,--,0,0,0,0,
应收股利(万元),4004,55294,5294,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),101515,20932,20512,20926,30628,18115,8920,5406,4277,3873,5021,5217,8191,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),923174,370022,278150,254387,257859,224583,127641,85901,75506,56052,63306,141881,131718,
待摊费用(万元),--,--,--,--,--,--,--,--,37,62,37,16,110,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
其他流动资产(万元),213725,226698,25019,10832,2004,1935,160,234,--,0,0,0,0,
流动资产合计(万元),4303129,2150455,1951399,980471,888905,729879,354729,231217,217588,193756,188603,457428,380615,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,103886,32789,32837,13396,1761,2010,1891,2562,248,126,922,107,
持有至到期投资(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
长期股权投资(万元),175996,200848,229044,211121,195077,197249,141222,125509,95249,90463,81677,3952,7241,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),22808,21768,22858,23462,23575,24631,9632,10229,10852,9097,6648,5398,1802,
固定资产原值(万元),614754,440816,432044,410057,382109,364682,197500,194142,190244,190341,189841,205365,197523,
累计折旧(万元),296218,231447,219110,214388,197261,189450,101632,93497,85591,78965,74742,80591,72385,
固定资产净值(万元),318536,209369,212934,195669,184849,175232,95867,100646,104653,111376,115098,124774,125138,
固定资产减值准备(万元),1961,1145,2223,2279,2433,2044,643,643,645,700,714,1571,1699,
固定资产(万元),316575,208224,210711,193390,182415,173188,95224,100002,104008,110676,114385,123203,123439,
在建工程(万元),48031,28467,25528,55591,44181,33542,2790,2037,2745,2677,5855,10189,12340,
工程物资(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),101335,72801,66831,54017,39520,36886,9245,9514,9696,9971,10393,13570,13361,
开发支出(万元),--,80,302,551,425,372,79,79,100,67,11,0,0,
商誉(万元),82557,1150,1150,228,--,--,--,0,--,0,0,0,0,
长期待摊费用(万元),9432,4907,3794,2411,612,710,695,794,697,588,672,666,944,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),56914,38885,41716,32978,32972,26695,7914,3854,4163,4708,4722,5366,6518,
其他非流动资产(万元),258,--,3597,--,--,--,--,0,--,0,0,0,0,
非流动资产合计(万元),845090,681016,638318,606586,532173,495033,268811,253909,230072,228494,224488,163267,165753,
资产总计(万元),5148218,2831471,2589717,1587058,1421078,1224912,623539,485127,447659,422250,413090,620694,546368,
短期借款(万元),590570,1150,2522,62968,56053,50965,8247,14493,3887,6337,24328,95649,88820,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),265618,25223,32081,29261,35657,13077,3894,543,7633,2979,6177,28322,20670,
应付账款(万元),931328,280220,226728,263647,207553,147036,73622,35025,26438,30276,26742,127318,86170,
预收账款(万元),--,188889,155289,97451,88901,87558,33692,14693,9901,12135,1804,4696,4801,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),75303,63117,54652,41303,41134,33443,13174,6417,6126,5682,5154,9479,10876,
应交税费(万元),96354,20646,38419,7451,17641,40338,11011,3795,4492,2376,-3385,-947,4034,
应付利息(万元),4164,25,26,36,24,68,--,0,--,0,0,0,0,
应付股利(万元),6592,4545,5730,5207,4693,11351,14,14,11,6,6,203,151,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),335880,239939,226798,175525,154496,121171,47885,12154,9483,10118,12541,12728,21757,
预提费用(万元),--,--,--,--,--,--,--,--,3442,1294,1774,1349,1280,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),20402,3131,--,--,--,--,--,0,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
