报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),46800,22488,33778,23399,36403,57737,91017,109099,15393,22799,27413,6030,5579,2277,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),536,1132,1040,--,--,113,--,--,--,340,0,81,34,0,
应收账款(万元),3129,4298,3902,5148,3834,3231,3269,3694,3225,2284,2146,1864,1374,871,
预付款项(万元),1097,1346,516,179,2451,1725,2619,4987,8251,6367,7455,1786,1217,822,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,8,22,0,1726,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),1405,192,203,1019,154,256,79,393,390,121,173,9,920,39,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),36546,27345,24630,17835,23695,19830,21647,21355,15877,15528,15744,13528,6865,6209,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),3853,2670,3078,2819,32689,--,--,--,42,1,0,0,1,0,
流动资产合计(万元),93365,59480,67169,50398,100952,82893,118632,139527,43178,47441,52931,23298,15989,10218,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),14745,15147,18613,20618,21327,10250,2201,--,800,500,0,500,500,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),204578,179252,151872,131221,119114,98303,94220,82266,68729,55520,43095,39783,26949,--,
累计折旧(万元),72429,61861,54937,47087,39570,33277,27561,22299,17417,13814,11110,9134,8041,--,
固定资产净值(万元),132149,117390,96934,84134,79544,65026,66659,59967,51312,41707,31984,30649,18909,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),132149,117390,96934,84134,79544,65026,66659,59967,51312,41707,31984,30649,18909,18727,
在建工程(万元),3311,15388,15595,7971,2857,10565,5958,3989,8566,7092,10132,4948,6892,5371,
工程物资(万元),74,416,311,170,63,43,--,0,--,0,0,0,0,0,
固定资产清理(万元),--,0,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),38,33,32,18,22,5,7,8,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),4684,4951,5105,5217,5333,4408,4559,3609,3733,3837,3970,4094,4228,4361,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,0,75,75,0,
长期待摊费用(万元),10323,10096,10379,9687,8868,8070,8222,4395,3215,3115,3161,2457,1269,1177,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),18,11,16,14,12,13,3,4,3,6,1,27,11,5,
其他非流动资产(万元),3722,4635,3714,2677,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),169065,168068,150699,130508,118025,98381,87609,71972,67629,56256,49249,42749,31883,29641,
资产总计(万元),262430,227548,217869,180906,218977,181273,206240,211500,110807,103696,102180,66048,47872,39860,
短期借款(万元),55180,49600,39600,51200,76400,54950,60315,41160,39900,37000,30712,21786,17614,13012,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),4979,--,1292,--,2301,400,--,1500,300,0,0,0,0,0,
应付账款(万元),7257,14891,9606,8804,10720,13005,8598,6754,5881,5864,5650,8753,4885,5758,
预收账款(万元),837,706,231,190,64,295,163,383,196,60,24,219,37,217,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),5998,2049,4522,1617,1593,1564,1499,1455,1196,1049,997,817,1815,1483,
应交税费(万元),139,206,95,110,-439,-3117,-2464,-960,-847,-832,-862,-126,155,176,
应付利息(万元),45,9,--,--,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),40843,44474,1148,640,887,643,283,264,270,304,421,342,860,1058,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动负债(万元),21125,15420,17320,5780,--,--,--,270,--,800,1000,0,0,150,
其他流动负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
流动负债合计(万元),136402,127356,73814,68340,91527,67740,68394,50826,46896,44244,37942,31791,25366,21854,
长期借款(万元),6675,17680,32600,17400,5780,--,--,--,--,200,1000,3000,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,540,540,540,535,535,535,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期递延收益(万元),7229,8522,8409,7499,2451,--,--,--,--,0,80,83,4,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,599,598,88,99,380,0,0,0,0,
非流动负债合计(万元),13904,26202,41009,24899,8231,599,598,88,639,1120,1620,3618,539,535,
负债合计(万元),150306,153558,114823,93239,99758,68339,68992,50914,47535,45364,39562,35409,25905,22389,
实收资本(或股本)(万元),30205,30205,30205,30205,30205,30205,30205,15102,10750,10750,10750,8050,8050,4025,
资本公积(万元),86188,86188,86188,86188,86188,86172,85944,101047,24169,24169,24169,75,75,10,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
盈余公积(万元),11846,11846,11846,11846,11846,11846,11846,11846,10123,9911,9911,9402,8658,8243,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
未分配利润(万元),-16183,-54248,-25193,-40572,-9019,-15288,9254,32591,16682,12449,16693,12049,4322,4614,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,
归属于母公司股东权益合计(万元),112055,73990,103045,87666,119219,112934,137249,160586,61725,57279,61523,29576,21105,16893,
