报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),318662,128189,207611,142042,111265,97872,134046,93470,42478,37280,32473,33567,19898,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,262,--,--,--,--,--,--,5870,12528,2775,6794,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),128147,210361,88953,64798,53366,45464,27278,22753,8701,2398,1362,3240,138,
应收账款(万元),435378,450464,365341,336804,326502,270899,227180,188979,154174,119881,122037,99849,61801,
预付款项(万元),9701,8810,9937,19222,25740,2927,1160,7234,2854,1627,1150,5017,246,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应收款(万元),36863,40251,22238,13242,12302,10780,9607,10137,7421,5624,5822,4453,3948,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),177942,153814,102721,85590,121123,82940,76218,44695,25083,25020,17917,28783,26812,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),44897,32153,9192,9537,8498,5837,3694,9014,668,343,312,318,291,
流动资产合计(万元),1151591,1024304,805993,671234,658797,516719,479183,376281,247247,204702,183849,182021,113134,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),550,532,554,325,325,--,--,--,--,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),273,--,--,--,--,--,--,--,--,0,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),455985,409159,304179,214910,173880,120425,107188,90526,81220,69965,63546,61821,53151,
累计折旧(万元),148636,125228,91240,69740,58141,50191,41762,37606,31619,26039,21501,17113,13379,
固定资产净值(万元),307348,283932,212939,145170,115739,70233,65425,52920,49601,43927,42044,44708,39771,
固定资产减值准备(万元),17,17,17,17,62,62,62,72,72,81,81,81,99,
固定资产(万元),307331,283915,212922,145153,115677,70171,65363,52848,49529,43846,41963,44627,39672,
在建工程(万元),101480,63961,29174,28898,49501,61323,17860,7572,8610,3943,2029,521,5367,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),15,--,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),80581,78308,47570,28007,26252,25894,26494,19029,18507,0,6,15,26,
开发支出(万元),306,141,--,--,--,--,--,--,--,0,--,--,--,
商誉(万元),8302,8582,8302,--,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),3025,1110,1227,575,454,11,10,--,--,0,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),10277,9130,6835,6872,5433,4427,3616,4388,2117,1994,4356,1991,1590,
其他非流动资产(万元),2282,1594,1033,3852,630,46,46,--,--,0,--,--,--,
非流动资产合计(万元),514420,447274,307616,213683,198273,161872,113388,83837,78763,49783,48354,47154,46656,
资产总计(万元),1666011,1471578,1113609,884917,857071,678590,592571,460117,326010,254484,232202,229175,159790,
短期借款(万元),861729,506634,149071,290000,251525,241523,170358,116340,82771,64000,71000,55315,30300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),11826,149985,226435,136147,138000,35750,118778,82334,53650,28040,30800,33000,11000,
应付账款(万元),72885,75396,64735,47896,74749,58166,45124,27139,34268,15320,12517,25940,23754,
预收账款(万元),36755,22861,23557,33615,30906,29857,32653,31212,16980,22255,22504,16785,13305,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),682,626,597,115,971,1171,395,357,185,1169,875,2198,4037,
应交税费(万元),6746,6827,7864,3560,6158,2403,-1178,-277,2109,3970,3997,6067,947,
应付利息(万元),4407,2861,2744,2702,2733,2737,--,--,--,0,--,--,--,
应付股利(万元),46,61,46,--,--,--,--,--,--,0,--,--,7,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),57714,150730,141123,64109,66655,28262,24853,27681,26639,10285,7471,7395,6070,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
