报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),166115,205339,233945,46136,36352,32259,32136,32968,33337,14248,15490,4307,11617,1506,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,56,--,160,224,26,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),39819,30774,23679,25899,30661,24444,15395,11110,373,1242,288,470,280,--,
应收账款(万元),84437,75358,55354,49319,43186,32641,28693,21020,14510,8243,4622,4297,4691,3300,
预付款项(万元),14273,22521,9107,9457,11704,2298,4126,1303,2218,476,720,386,595,628,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),9,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),8788,8295,6511,6571,6505,6843,6100,899,873,518,432,536,5505,14300,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),65494,63250,38033,40296,30210,29322,21782,19440,19259,8902,5479,4980,3814,3081,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),11431,5057,93664,1260,424,99,35,37,22,13,18,157,86,21,
流动资产合计(万元),390367,410595,463389,182035,159042,127906,108322,86777,70751,33867,27077,15134,26588,22836,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),13700,10503,7478,5378,28,--,--,--,--,0,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),15465,10758,3330,3400,669,78,77,663,492,507,42,41,69,129,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资性房地产(万元),641,712,1083,1514,--,--,--,--,199,603,232,239,255,271,
固定资产原值(万元),111944,102570,80397,78173,56197,52754,41085,37347,28326,24086,12680,9149,5804,--,
累计折旧(万元),50978,46245,35770,32086,15741,12667,10129,7302,5098,3606,1811,1128,638,--,
固定资产净值(万元),60966,56325,44627,46087,40457,40087,30956,30045,23228,20480,10869,8021,5165,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,
固定资产(万元),60966,56325,44627,46087,40457,40087,30956,30045,23228,20480,10869,8021,5165,1572,
在建工程(万元),55509,31861,6713,239,2442,2994,5083,3436,4069,925,3188,32,790,736,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),60075,61447,40973,42037,6896,6498,6478,6494,5150,5256,3247,3314,6357,6337,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
