报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),461075,504596,475588,404921,421930,222471,109258,127451,174912,168153,131639,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),44368,67794,39131,--,--,5,28,65,117,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6171,6415,2749,2139,3906,3812,1496,--,50,--,--,
应收账款(万元),758812,585193,475386,347267,352148,319223,368405,249572,303903,301290,229926,
预付款项(万元),2201,2349,1186,576,1620,468,398,1419,1771,905,753,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),455,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),8302,8997,4156,9066,4691,5088,2799,3626,3323,3295,4712,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),476016,331761,280543,252112,187995,156106,172935,138193,157838,119808,103027,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),32113,19268,12678,10160,10465,6111,39211,3736,1470,1137,1358,
流动资产合计(万元),1789513,1526373,1291418,1026241,982755,713284,694531,524062,643385,594588,471415,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,2259,2689,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),500190,474805,477381,455699,411228,324143,311707,275916,322354,326944,328111,
累计折旧(万元),345734,323753,296914,253355,225484,215943,203305,188490,204441,212189,188034,
固定资产净值(万元),154456,151051,180466,202344,185744,108200,108401,87426,117914,114756,140077,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,103,156,351,
固定资产(万元),154456,151051,180466,202344,185744,108200,108401,87426,117811,114600,139726,
在建工程(万元),--,3855,2106,3035,15260,10775,3011,1648,2264,4674,3049,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
