报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),340284,205522,155495,265634,230890,211920,157681,173671,223560,26974,10601,8796,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,1,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),89823,44612,41348,130615,23623,63394,100650,34973,190,710,165,160,
应收账款(万元),1000988,799950,967969,690640,668591,447071,311862,249319,96855,25545,31044,7346,
预付款项(万元),28161,18755,19336,15923,16091,13136,10514,10784,859,3106,4156,1898,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),--,--,--,614,246,683,1863,1419,749,0,0,--,
应收股利(万元),1725,--,--,--,--,--,--,--,--,0,0,145,
其他应收款(万元),57387,40366,24445,14045,14706,11829,11486,9006,2841,1814,2362,8247,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),102082,98774,81519,73496,69269,62509,57505,35852,19003,8239,7177,8302,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),28023,40285,13800,--,--,--,--,--,--,0,0,--,
其他流动资产(万元),97330,37367,31677,32851,10383,49,67,48,--,0,0,--,
流动资产合计(万元),1764001,1285632,1335588,1223818,1033799,810591,651628,515071,344057,66388,55505,34895,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),77793,81627,22806,17400,2400,--,--,--,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
长期应收款(万元),3099,9425,--,--,--,--,--,--,--,0,0,--,
长期股权投资(万元),53553,54771,3914,3247,89,2900,2400,--,--,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),315,397,1651,1089,1167,752,806,859,913,967,1020,--,
固定资产原值(万元),11588,13846,46790,50928,49519,43092,41263,7458,6852,6322,0,3971,
累计折旧(万元),3905,5681,11092,11122,8671,5996,3693,2479,1734,1104,0,114,
固定资产净值(万元),7682,8164,35698,39806,40849,37096,37569,4980,5118,5219,0,3857,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,--,
固定资产(万元),7682,8164,35698,39806,40849,37096,37569,4980,5118,5219,5501,3857,
在建工程(万元),31023,4512,1152,490,2056,2845,366,5476,227,0,0,608,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,
无形资产(万元),58413,3463,6796,6556,5806,4833,4815,3836,3939,3952,19,6,
开发支出(万元),1484,3063,1538,68,--,--,--,--,--,0,0,--,
商誉(万元),35523,51461,54874,27625,27625,11248,11248,--,--,0,0,--,
长期待摊费用(万元),13809,16577,19514,2600,859,763,1023,604,140,54,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,0,--,
递延所得税资产(万元),23878,17495,19991,19687,12809,6206,3842,4225,1554,490,511,662,
其他非流动资产(万元),26097,49851,81000,23261,5263,6432,--,--,--,0,0,--,
非流动资产合计(万元),332668,300806,248936,141830,98923,73075,62068,19981,11891,10681,7051,5134,
资产总计(万元),2096670,1586437,1584524,1365648,1132722,883666,713696,535052,355948,77069,62556,40029,
短期借款(万元),230568,76098,86700,61769,69950,70499,61786,13000,--,0,0,6000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付票据(万元),295186,182828,162850,111512,86773,57929,46259,24917,17452,0,0,--,
应付账款(万元),462037,323431,408563,307301,321046,230120,202323,195919,70504,16448,23092,4608,
预收账款(万元),45340,23141,25091,8481,10876,10376,12229,4277,6001,10897,7415,9006,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付职工薪酬(万元),7276,6457,4499,3391,2284,2489,2404,1518,696,694,128,247,
应交税费(万元),78325,52129,36402,32837,32886,19256,15932,17536,8139,3284,2895,2136,
应付利息(万元),4532,4871,4915,4898,2342,2342,--,--,--,0,0,--,
应付股利(万元),5,1996,2133,2215,1992,--,--,--,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
其他应付款(万元),65002,60358,31424,4960,6888,3960,5360,1521,1853,2464,3661,3293,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,--,
