报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),4247581,3722409,4341818,4024781,2998645,2611096,2534652,2266866,2220937,1747982,1533061,1557504,1101118,1296879,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),441945,51855,89809,75404,90810,19892,10697,21227,12187,8675,9186,44761,106873,419927,
衍生金融资产(万元),79,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),548504,1010600,665317,672105,639012,486892,509017,445092,237471,204112,86637,212070,155990,92806,
应收账款(万元),1884059,2790585,2713891,2552279,2605578,2526838,2060570,1836487,1597740,1361395,1141751,993696,849776,598640,
预付款项(万元),1186695,955124,842819,860991,819417,901210,922946,890918,757716,888596,755570,745564,490825,448498,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),9397,3386,11318,5119,11999,5086,2565,625,1844,527,--,0,0,0,
应收股利(万元),27029,7966,6104,7603,2578,7236,3400,3631,12332,1881,4539,8219,6066,4422,
其他应收款(万元),451852,132480,172702,114535,142757,126782,130652,143004,110331,107319,111468,84275,85893,76565,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),2792930,3447380,2488326,2390018,2618500,2215052,2341027,2117532,2032810,2019300,2175083,1678043,1638920,1206921,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),419153,481551,446683,246682,162521,142657,113085,3471,3109,10299,16715,17213,50560,89818,
其他流动资产(万元),1940593,1830923,1599598,1470915,1030928,1095139,549231,662186,694653,657200,536621,592413,455684,159229,
流动资产合计(万元),15172795,14435726,13378410,12864677,11123208,10142730,9177843,8391039,7681131,7007287,6370632,5933759,4941705,4393705,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,139381,174094,156217,126462,94026,137716,63920,26970,41071,71151,64682,86534,10443,
持有至到期投资(万元),--,--,--,--,--,--,1086,1032,--,0,--,15601,33550,40741,
长期应收款(万元),519614,875597,697963,626268,387543,243884,131855,0,589,1555,2709,0,12001,576,
长期股权投资(万元),1356344,1070496,907986,695158,683269,391731,372610,334265,323515,292012,278109,269719,241340,248282,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),81407,83251,35397,13022,13764,14020,14504,12937,13442,14154,--,0,0,0,
固定资产原值(万元),2993338,2831973,2315252,2144815,2399436,2401849,2304033,1969872,1761875,1701264,1271406,0,1177354,0,
累计折旧(万元),1528189,1411388,1121198,1015355,1092732,994697,936487,746490,679989,646371,556730,0,564225,0,
固定资产净值(万元),1465149,1420586,1194054,1129460,1306703,1407153,1367546,1223382,1081887,1054894,714676,0,613130,0,
固定资产减值准备(万元),31831,29308,30156,27531,15969,16316,17180,14835,14625,20728,19817,0,21127,0,
固定资产(万元),1433318,1391278,1163898,1101929,1290734,1390837,1350366,1208547,1067262,1034165,694859,696097,592003,466859,
在建工程(万元),184589,255614,135086,98014,115913,121795,172204,153185,278740,193659,425909,375808,259523,162356,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,7474,4483,984,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),867289,711725,548363,235905,252323,254496,260617,226690,206228,221291,207489,167468,153139,131126,
开发支出(万元),13179,10434,8966,8317,7664,7077,6937,141,90,993,926,1024,0,0,
商誉(万元),339894,264890,113601,17542,14807,14807,16752,1248,1611,7707,363,1287,2134,1131,
长期待摊费用(万元),27884,24715,7692,7823,39509,39537,39030,22979,13977,5717,8082,5393,2834,4840,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税资产(万元),480122,398267,289784,290125,268348,211692,187489,150259,111475,90829,74253,61610,39409,28981,
其他非流动资产(万元),813529,273203,102152,97369,31512,2641,946,105263,96155,52169,31307,667,3324,1215,
非流动资产合计(万元),6679392,5498850,4184981,3347689,3231848,2786542,2692111,2280467,2140054,1955322,1795156,1666829,1430273,1097532,
资产总计(万元),21852187,19934576,17563391,16212366,14355056,12929271,11869954,10671506,9821184,8962608,8165788,7600588,6371978,5491237,
短期借款(万元),858556,255351,214631,109224,489293,213918,181844,44258,24533,74410,56483,138029,41994,20340,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融负债(万元),10454,--,--,--,--,--,7616,224,--,944,2173,0,99,0,
衍生金融负债(万元),517,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付票据(万元),638750,714473,591303,327611,489805,414447,245681,199388,153923,158027,204648,185073,125319,35738,
应付账款(万元),3888081,3374021,3069946,2820709,2693759,2509897,2403125,2065657,1596793,1281842,997982,944250,643862,455979,
预收账款(万元),34651,4410023,4365168,3892815,3610944,3190673,2800723,2823542,3086125,3172071,2931753,2443722,2405186,2291050,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付职工薪酬(万元),307374,303336,251183,244036,224621,236959,214222,179841,149004,127753,116000,124217,101974,87423,
应交税费(万元),269153,202957,232859,248338,206165,191549,221133,193472,115214,155532,125739,226035,133876,102450,
应付利息(万元),13895,17639,14382,13844,12812,10536,428,729,549,348,392,496,37,6,
应付股利(万元),30459,27480,31907,21889,22364,21024,18952,3008,2463,10075,8393,21063,42996,1733,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应付款(万元),666743,447009,461411,305849,297525,285731,287983,239596,243495,229727,206571,217572,242652,152619,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动负债(万元),364690,317165,105393,198569,84293,177708,178517,144454,21552,38243,18133,9420,4191,7162,
其他流动负债(万元),1222399,1061666,965207,1399199,1197855,972699,823256,848896,698745,500029,399318,284068,216820,174542,
流动负债合计(万元),11962327,11131973,10306069,9959877,9329817,8225979,7383480,6743065,6092397,5749001,5067585,4593945,3959006,3329042,
长期借款(万元),958884,414544,99725,12399,85364,35392,216484,70055,109729,141840,153686,85530,16720,12224,
应付债券(万元),1274925,1005803,1114838,1079280,199320,199091,--,0,100000,100000,100000,100000,0,0,
长期应付款(万元),85647,94371,128526,56393,34795,21698,22370,192,1035,2400,1830,2388,4883,5301,
专项应付款(万元),--,35962,26866,29295,59604,52243,38415,3705,2957,2156,7958,8752,9975,8605,
预计非流动负债(万元),15633,10941,--,--,--,--,--,--,--,0,--,0,0,0,
长期递延收益(万元),100451,105596,71200,66093,42483,--,--,--,--,0,--,0,0,0,
递延所得税负债(万元),62890,33753,31293,24188,39134,61167,53820,33692,33348,46344,47710,90675,59543,37301,
其他非流动负债(万元),3202,2156,6817,6924,10913,59409,87159,55219,31473,14506,3483,4030,1556,1845,
非流动负债合计(万元),2526198,1730444,1492609,1289471,482732,432436,418248,162863,278540,307246,314668,291375,92677,65275,
负债合计(万元),14488525,12862417,11798678,11249348,9812550,8658415,7801728,6905928,6370938,6056246,5382252,4885319,4051683,3394317,
实收资本(或股本)(万元),1472519,1472518,1343116,1282431,1282363,1282363,1282363,1282363,1282363,1250769,1250769,1189165,1189165,1189165,
资本公积(万元),1655681,1653462,972061,553090,423466,444869,425266,411717,429032,214413,191459,317047,239389,205054,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
专项储备(万元),12984,12085,10370,9397,7009,5276,2593,--,--,0,--,0,0,0,
盈余公积(万元),524410,509193,460603,415882,415780,387023,331489,272966,240572,202820,183684,147236,86247,44848,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),2076683,1911190,1610248,1362988,1231328,1106490,1008900,957994,747144,582067,508051,287895,135960,34157,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,-5426,46,681,1134,-2584,-1795,-6374,-5047,-870,
归属于母公司股东权益合计(万元),5729020,5553708,4509275,3725109,3423639,3220595,3050656,2925719,2700245,2247484,2132167,1934969,1645714,1472353,
少数股东权益(万元),1634642,1518450,1255438,1237909,1118868,1050261,1017570,839859,750002,658878,651368,780300,674581,624567,
所有者权益(或股东权益)合计(万元),7363662,7072159,5764713,4963017,4542507,4270857,4068226,3765578,3450247,2906362,2783535,2715269,2320295,2096920,
负债和所有者权益(或股东权益)总计(万元),21852187,19934576,17563391,16212366,14355056,12929271,11869954,10671506,9821184,8962608,8165788,7600588,6371978,5491237,		
  
