报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),3399497,2608975,3251222,3301527,4057244,4906332,4683625,4789027,4769636,4419792,3218187,3743384,1107508,807633,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),259605,--,--,--,--,--,--,--,--,568,27992,214033,55646,585,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),28959,29793,25400,12794,16574,24224,26037,36128,19036,9867,11334,11303,8816,5322,
应收账款(万元),871874,619585,593174,350108,361157,432775,869041,589094,591320,481853,528651,893591,733208,421149,
预付款项(万元),244327,168410,246861,109210,174339,182998,262323,291015,236039,186856,206315,203065,148366,29080,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),9502,4744,5517,17484,18929,31319,17687,16690,14085,12288,9626,2239,1070,317,
应收股利(万元),12666,10592,7473,9124,936,19864,6651,54729,45064,3423,5866,0,0,46,
其他应收款(万元),238623,128575,178973,141906,151833,189843,159306,195379,194222,208807,227489,187022,444499,140330,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),410091,233022,156469,146923,219983,264552,299855,365174,231770,195627,165329,155968,92830,53251,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,50632,12794,71007,65656,414274,15049,1407,1320,656,--,5677,937,0,
其他流动资产(万元),79926,89890,58364,25081,17452,16218,5443,--,--,0,380,27803,6094,0,
流动资产合计(万元),6030440,3944219,4536247,4185165,5084328,6482400,6345016,6338643,6102493,5519736,4401169,5444085,2598974,1457713,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
