报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),72208,68293,44589,40497,38844,35170,44135,45805,15555,11094,13612,
结算备付金(万元),--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),8063,9365,7464,6679,3347,6090,2718,2569,3140,2214,5895,
应收账款(万元),73728,61597,39152,33464,26508,27676,26449,21309,18981,16214,10023,
预付款项(万元),2456,5337,5411,2222,1419,808,3355,3514,3322,1355,1296,
应收保费(万元),--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),92,88,15,7,20,43,176,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),1122,880,897,495,116,298,224,305,492,331,324,
应收出口退税(万元), --,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,0,0,0,
存货(万元),28528,25492,14073,14713,13958,10748,9458,10649,7950,5111,5440,
待摊费用(万元),--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),1971,1798,894,958,--,--,--,--,0,0,0,
流动资产合计(万元),188169,172850,112495,99035,84212,80834,86515,84150,49440,36319,36591,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),10877,5730,5730,730,480,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),856,366,--,--,--,480,--,--,0,0,20,
其他长期投资(万元),--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,0,0,0,
固定资产原值(万元),181278,169443,118280,104617,96342,83166,62556,56395,41742,27541,22239,
累计折旧(万元),61398,50775,38697,32005,25003,19702,14965,11118,7702,5525,3816,
固定资产净值(万元),119880,118668,79583,72612,71339,63464,47591,45278,34040,22016,18423,
固定资产减值准备(万元),1977,1601,1660,1667,10,397,--,--,0,0,0,
固定资产(万元),117903,117067,77923,70945,71330,63067,47591,45278,34040,22016,18423,
在建工程(万元),31796,15459,6408,6516,5273,2771,4490,1993,3958,3341,1016,
工程物资(万元),--,--,--,--,--,--,16,--,0,0,2,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),53498,56440,18661,16029,9827,7775,8017,7962,8011,7405,6443,
开发支出(万元),8711,545,120,10,10,10,--,--,0,0,0,
商誉(万元),103111,115281,870,870,870,--,--,--,0,0,0,
长期待摊费用(万元),1328,1349,254,319,--,--,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),2987,2053,1979,1803,632,459,354,436,346,176,121,
其他非流动资产(万元),9424,3251,1246,3372,5893,2184,--,--,0,0,0,
