报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),124864,106857,100570,84462,71161,79947,47182,66652,18452,12824,6824,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),2110,2512,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),75111,56105,43187,39312,37662,33543,26668,14863,8419,5122,5002,
预付款项(万元),1496,888,1426,668,600,545,3481,7443,11383,127,103,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),23,6,3,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1876,1319,1396,1516,1180,1117,2648,661,1090,1696,2782,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1259,3,3,2,2,--,--,--,--,38,143,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,630,468,--,--,--,--,--,--,--,
其他流动资产(万元),828,1647,928,3416,1045,--,--,--,--,--,--,
流动资产合计(万元),207567,169337,148143,129843,111670,115153,79979,89619,39345,19807,14855,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
