报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),6412,3645,3185,24756,9666,9107,7043,7000,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),93,74,177,175,25,147,221,131,
应收账款(万元),2790,3313,4260,4018,3461,2357,1990,1201,
预付款项(万元),632,450,783,276,419,281,145,378,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),30,128,252,214,279,85,56,36,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),7405,5984,5272,5336,4347,3920,2682,3029,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),11204,15500,20000,--,--,--,--,--,
流动资产合计(万元),28566,29094,33929,34775,18198,15896,12137,11774,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),654,1604,1668,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),17058,2678,2566,2198,1990,1852,1724,1521,
累计折旧(万元),2245,1770,1582,1426,1259,1117,978,838,
固定资产净值(万元),14813,908,984,772,731,735,747,683,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),14813,908,984,772,731,735,747,683,
在建工程(万元),194,9143,4056,244,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1771,1831,1901,2995,3059,1914,1932,780,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),191,2,5,19,38,58,58,74,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),148,86,75,80,145,124,107,77,
其他非流动资产(万元),466,1593,59,--,--,--,--,--,
非流动资产合计(万元),18238,15167,8749,4109,3973,2830,2844,1614,
资产总计(万元),46804,44261,42678,38884,22172,18726,14981,13388,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
