报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),112840,166673,209327,52702,35765,40868,44841,16885,10049,8736,2703,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),431,1584,1296,887,--,--,--,0,0,0,--,
应收账款(万元),275568,189792,101836,60263,30302,20493,16027,7842,5227,3762,2052,
预付款项(万元),88001,111347,71011,4579,6132,1581,292,1419,729,2792,495,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),4368,3418,2820,1956,1047,1309,799,678,665,660,645,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),24508,22076,12167,8718,5219,1984,1774,2228,1879,2084,1826,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,24,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),10718,4726,605,135,3,2,--,--,--,--,--,
流动资产合计(万元),516434,499639,399061,129239,78468,66237,63733,29051,18548,18034,7721,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4119,4250,2158,--,--,--,--,0,0,0,--,
