报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),99163,102878,89400,78031,64856,26804,24774,20992,19480,26610,24434,40688,5780,2292,2953,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收账款(万元),7589,7094,7285,4726,4908,4209,3592,2746,3976,2931,2689,1672,2487,1372,1050,
预付款项(万元),119,1641,1060,1149,1168,1251,989,635,654,443,317,114,71,0,35,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他应收款(万元),1631,1473,1786,2204,1961,1978,1879,806,590,764,290,1535,6602,8063,2952,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
存货(万元),7713,6283,6620,7441,6458,7530,8677,9024,6822,4221,5286,3461,2886,1789,1770,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他流动资产(万元),3474,2079,1349,496,510,500,6139,492,293,279,402,443,421,86,48,
流动资产合计(万元),119689,121447,107500,94045,79860,42271,46049,34695,31815,35248,33417,47912,18247,13602,8809,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
可供出售金融资产(万元),25,25,25,25,25,--,--,--,--,0,0,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
长期股权投资(万元),7725,5444,5337,4923,4730,4489,4139,3822,3493,3206,3148,2859,2492,2361,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
投资性房地产(万元),383,469,10290,545,534,499,456,474,459,623,650,758,1431,1495,1560,
固定资产原值(万元),121582,119591,107958,118864,118342,105925,105216,100821,85371,82009,76862,62583,62058,--,--,
累计折旧(万元),67055,63786,58878,58229,55322,50852,46076,39577,34756,29942,25597,20744,18227,--,--,
固定资产净值(万元),54527,55805,49080,60635,63020,55073,59140,61244,50614,52067,51265,41838,43831,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产(万元),54527,55805,49080,60635,63020,55073,59140,61244,50614,52067,51265,41838,43831,26699,27710,
在建工程(万元),1415,2548,2128,1914,1137,12308,28,298,10886,91,4123,3376,895,338,399,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
