报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),109075,67296,75433,114810,123351,106184,148922,152871,228677,256879,237681,45030,18667,6449,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),240191,171846,144850,156117,151204,125945,81168,62074,55998,32023,44251,24838,4873,743,
应收账款(万元),17033,12853,8525,8884,7842,12082,10568,4388,3161,3309,4728,6253,3849,2237,
预付款项(万元),5014,734,768,1555,1698,1970,1873,2979,4020,6068,2914,3329,2189,1035,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),109,266,835,920,548,348,409,447,643,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),2522,2719,2136,2069,1917,1528,2042,1239,743,772,499,1111,1376,118,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),74735,51630,40846,53789,48050,39355,65183,64070,36600,27986,30674,15357,20045,11069,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,5028,--,--,--,0,--,0,0,0,
其他流动资产(万元),21210,36866,107313,90618,18529,29014,5851,5,18,6,81,0,0,0,
流动资产合计(万元),481890,359142,380707,437749,353140,321454,316017,288073,329861,327044,320828,95918,50998,21651,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),45380,41123,44717,19330,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,1026,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),25714,26372,18663,11277,9463,8895,3894,3958,--,0,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),17528,22284,25334,26831,28338,--,--,--,--,0,--,0,0,0,
固定资产原值(万元),96874,89721,90681,89670,98582,77840,76020,68777,56253,54367,24330,12791,9442,--,
累计折旧(万元),26718,26602,23657,19993,17845,21204,16991,12781,8435,4819,2449,1211,521,--,
固定资产净值(万元),70156,63119,67024,69678,80737,56637,59029,55996,47817,49548,21881,11580,8922,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),70156,63119,67024,69678,80737,56637,59029,55996,47817,49548,21881,11580,8922,384,
在建工程(万元),953,57,23,364,92,35125,15510,6647,23247,193,8908,1188,1849,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
无形资产(万元),12580,15253,15884,16032,19393,26026,28638,29286,28070,19128,13815,5901,1915,200,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期待摊费用(万元),1925,41,223,532,841,53,56,60,--,0,--,0,30,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,
递延所得税资产(万元),9882,7684,6682,7266,4571,4608,2951,2688,4298,4627,1157,113,0,0,
其他非流动资产(万元),--,--,--,--,--,495,--,--,--,0,--,0,0,0,
