报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),11310,4657,3998,2663,6019,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),100,30,74,--,--,
应收账款(万元),3494,3940,2918,5459,--,
预付款项(万元),419,572,4345,687,3000,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),13565,2121,602,617,--,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),5454,3389,1715,1288,--,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),249,526,473,16139,--,
流动资产合计(万元),34590,15235,14124,26854,9019,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),988,988,988,988,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),--,--,--,--,--,
累计折旧(万元),--,--,--,--,--,
固定资产净值(万元),--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),--,5295,5422,58,1,
在建工程(万元),--,9077,156,--,--,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),443,1110,391,2,--,
开发支出(万元),--,--,--,--,--,
商誉(万元),11841,12203,11841,--,--,
长期待摊费用(万元),285,400,493,153,--,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),119,37,19,45,--,
其他非流动资产(万元),3150,3440,3508,4960,4000,
非流动资产合计(万元),24502,32549,22819,6206,4001,
资产总计(万元),59092,47784,36943,33060,13019,
短期借款(万元),1450,8200,800,--,--,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,--,--,--,--,
应付账款(万元),2430,2982,764,1446,--,
预收账款(万元),409,180,67,32,--,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),225,184,224,9,1164,
应交税费(万元),2320,84,362,649,27,
应付利息(万元),--,--,--,--,--,
应付股利(万元),70,70,13,--,--,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),3118,1423,604,192,219,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,175,--,--,--,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),10022,13298,2833,2329,1410,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,577,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),0,0,577,0,0,
负债合计(万元),10022,13298,3411,2329,1410,
实收资本(或股本)(万元),39892,39892,39892,39892,13432,
资本公积(万元),57370,57370,57370,57370,66655,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),4257,4257,4257,4257,4257,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),-52813,-67261,-68396,-70980,-72734,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),48706,34259,33124,30540,11610,
少数股东权益(万元),364,228,408,192,--,
所有者权益(或股东权益)合计(万元),49070,34486,33532,30732,11610,
负债和所有者权益(或股东权益)总计(万元),59092,47784,36943,33060,13019,		
  
