报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),13710,18306,3887,15654,4690,6338,6614,8800,320,58,311,463,8527,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,1473,3,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,0,--,--,7327,
应收账款(万元),1606,124,203,859,1198,1165,1420,100,758,720,577,687,527,
预付款项(万元),94,400,--,31,--,0,56,11112,11112,10811,11126,6042,3055,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),217,--,--,--,--,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应收款(万元),107,32,31,2696,2645,3375,3527,387,1724,9113,7743,6959,8042,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),86,--,--,--,--,1151,2782,1291,2592,2922,2733,2627,1069,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,2000,--,2000,--,--,--,--,0,--,--,--,
其他流动资产(万元),599,212,221,254,3251,--,--,--,--,0,--,--,80,
流动资产合计(万元),16420,19073,6342,20967,14633,12028,14399,21690,16505,23625,22490,16777,28627,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
持有至到期投资(万元),--,--,--,2000,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),1320,--,--,--,--,--,--,--,--,24487,26165,31487,29968,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),12925,12921,12004,12364,12723,13082,13442,13801,14160,11219,--,--,--,
固定资产原值(万元),37305,1549,2979,4141,3049,4235,4154,94,94,3445,3398,65,59,
累计折旧(万元),7979,268,359,438,195,241,59,36,18,140,39,30,20,
固定资产净值(万元),29326,1281,2620,3704,2854,3995,4095,58,75,3305,3359,35,38,
固定资产减值准备(万元),59,105,105,205,52,583,--,--,--,0,0,0,0,
固定资产(万元),29267,1176,2515,3498,2802,3412,4095,58,75,3305,3359,35,38,
在建工程(万元),323,--,--,--,--,2369,2369,--,--,0,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),1569,--,--,--,--,--,--,--,--,0,11448,12715,13151,
开发支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
商誉(万元),4036,--,--,--,--,--,--,--,--,0,--,--,--,
长期待摊费用(万元),2059,--,--,3,--,--,--,--,--,0,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),402,--,--,--,--,--,--,275,275,275,275,598,498,
其他非流动资产(万元),1188,--,--,--,--,--,--,--,--,0,--,--,--,
非流动资产合计(万元),53089,14097,14519,17865,15525,18863,19905,14134,14511,39286,41247,44834,43655,
资产总计(万元),69510,33170,20861,38832,30158,30892,34304,35824,31016,62912,63737,61612,72282,
短期借款(万元),--,10000,--,--,--,--,--,--,--,0,--,--,7654,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付账款(万元),4341,53,12,12,20,414,423,105,105,240,105,105,1413,
预收账款(万元),5774,237,40,377,318,--,--,176,175,175,995,--,56,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),213,34,39,45,37,82,93,161,133,141,152,159,179,
应交税费(万元),841,179,180,247,205,-304,-72,1331,123,346,127,-6,-239,
应付利息(万元),--,21,--,--,--,--,--,--,--,0,--,--,119,
应付股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),3592,2204,2184,2184,2201,4023,2121,2510,4056,2307,1225,304,1185,
预提费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),14761,12729,2456,2865,2780,4216,2565,4281,4591,3208,2603,562,10366,
长期借款(万元),--,--,--,--,--,--,--,--,--,0,--,--,1358,
应付债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,0,--,--,87,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),28271,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),486,--,--,--,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),--,4,--,15038,--,--,--,--,--,0,--,--,--,
非流动负债合计(万元),28757,4,0,15038,0,0,0,0,0,0,--,--,1445,
负债合计(万元),43519,12733,2456,17903,2780,4216,2565,4281,4591,3208,2603,562,11811,
实收资本(或股本)(万元),38016,38016,38016,38016,38016,38016,38016,38016,38016,38016,38016,38016,30564,
资本公积(万元),10597,10597,10597,10597,10597,10597,10597,10597,10597,6647,6647,5419,13020,
减:库存股(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),4654,4654,4654,4654,4654,4654,4654,4933,4933,4933,4933,4933,4864,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),-32634,-32840,-34879,-32400,-25985,-26592,-21529,-22428,-27669,9428,10897,12008,11385,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,
归属于母公司股东权益合计(万元),20634,20428,18389,20868,27283,26676,31739,31118,25877,59024,60493,60376,59833,
少数股东权益(万元),5357,9,17,61,94,--,--,424,547,680,640,674,638,
所有者权益(或股东权益)合计(万元),25991,20437,18406,20929,27377,26676,31739,31542,26425,59704,61134,61050,60471,
负债和所有者权益(或股东权益)总计(万元),69510,33170,20861,38832,30158,30892,34304,35824,31016,62912,63737,61612,72282,		
  
