报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),30929,51288,12567,8604,498,1445,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),37937,18702,20211,17000,11366,3731,
应收账款(万元),40200,37138,23778,18705,14130,12105,
预付款项(万元),746,516,571,488,383,301,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),119,205,471,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),651,482,380,245,20454,15817,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),26049,18347,15814,11248,8182,6039,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),4915,496,445,267,59,28,
流动资产合计(万元),141545,127174,74238,56556,55072,39467,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),3500,3500,3500,500,500,500,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),145,113,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),59,62,66,60,--,--,
固定资产原值(万元),29537,21934,17885,14003,11662,--,
累计折旧(万元),14600,11876,9740,8420,7255,--,
固定资产净值(万元),14937,10058,8145,5583,4406,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),14937,10058,8145,5583,4406,3238,
在建工程(万元),2826,3536,1442,1915,9,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),974,996,1023,941,965,388,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),83,238,375,213,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1468,657,513,384,296,247,
其他非流动资产(万元),2387,1387,1724,1422,811,413,
非流动资产合计(万元),26379,20547,16788,11019,6987,4786,
资产总计(万元),167924,147720,91025,67574,62059,44253,
短期借款(万元),--,62,366,1691,2725,1000,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),3190,2505,2474,2403,2291,828,
预收账款(万元),671,319,594,355,184,56,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2806,1251,1268,836,733,515,
应交税费(万元),1406,2424,1859,3422,1415,1034,
应付利息(万元),--,0,1,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),63,298,98,270,1496,4181,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),8137,6859,6659,8977,8844,7613,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),1601,1066,822,596,571,432,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,200,400,400,400,
非流动负债合计(万元),1601,1066,1022,996,971,832,
负债合计(万元),9737,7925,7681,9973,9815,8445,
实收资本(或股本)(万元),40010,40010,36000,35160,6134,5000,
资本公积(万元),66960,66960,30503,25404,5509,5509,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),5973,3601,1593,--,4137,2732,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),42389,26462,12519,-5518,35318,22567,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),155332,137034,80615,55045,51099,35808,
少数股东权益(万元),2854,2761,2729,2556,1146,--,
所有者权益(或股东权益)合计(万元),158186,139795,83344,57602,52244,35808,
负债和所有者权益(或股东权益)总计(万元),167924,147720,91025,67574,62059,44253,		
  
