报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
货币资金(万元),35375,24760,9711,13753,15438,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),14,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),1212,--,--,--,2034,
应收账款(万元),8486,--,--,--,6989,
预付款项(万元),2314,3545,2533,1237,2207,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),121,--,--,--,32,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),420,386,316,501,1285,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),29504,28394,23386,18546,18528,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),27722,1902,927,796,1071,
流动资产合计(万元),105167,73068,50979,43931,47584,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),3991,3944,3819,3819,3819,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,3468,
固定资产原值(万元),50954,44082,40959,38868,--,
累计折旧(万元),21470,18603,15411,13296,--,
固定资产净值(万元),29484,25479,25548,25571,--,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),29484,25479,25548,25571,18447,
在建工程(万元),1637,2425,208,337,2426,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),5618,5744,5895,5645,3800,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,--,--,--,--,
长期待摊费用(万元),280,370,485,537,437,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),785,1133,1179,968,391,
其他非流动资产(万元),2165,604,632,264,364,
非流动资产合计(万元),43959,39699,37766,37141,33153,
资产总计(万元),149126,112767,88745,81072,80737,
短期借款(万元),432,15480,15713,14690,15502,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),14858,--,--,--,13906,
应付账款(万元),12076,--,--,--,8014,
预收账款(万元),1219,4021,1884,1617,1211,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),3472,3599,2540,2667,2554,
应交税费(万元),205,173,1209,1646,1157,
应付利息(万元),1,--,--,--,30,
应付股利(万元),--,--,--,--,198,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),1606,1234,1533,4634,4153,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,
其他流动负债(万元),731,2332,2451,2471,1480,
流动负债合计(万元),34599,54267,40072,39237,48206,
长期借款(万元),--,--,--,--,--,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),3485,3682,3798,3064,690,
递延所得税负债(万元),174,197,234,307,210,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),3659,3879,4032,3371,900,
负债合计(万元),38258,58146,44105,42608,49106,
实收资本(或股本)(万元),8000,6000,6000,6000,2591,
资本公积(万元),65516,22597,22597,22597,26006,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),150,--,--,185,174,
盈余公积(万元),3982,2660,1638,847,98,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),33221,23364,14406,8724,2653,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),110868,54621,44641,38353,31522,
少数股东权益(万元),--,--,--,111,109,
所有者权益(或股东权益)合计(万元),110868,54621,44641,38464,31631,
负债和所有者权益(或股东权益)总计(万元),149126,112767,88745,81072,80737,		
  
