报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),7086,6681,2621,3382,3728,1954,2774,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),35,--,--,--,--,--,--,
应收账款(万元),27456,10154,9248,7505,6473,6473,2991,
预付款项(万元),2532,624,489,594,490,458,478,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),829,2170,1334,976,665,797,683,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),45,47,62,88,157,122,102,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),289,11577,284,--,150,175,--,
流动资产合计(万元),38272,31255,14038,12546,11663,9979,7028,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),36150,30183,27545,--,--,--,--,
累计折旧(万元),9904,7850,6436,--,--,--,--,
固定资产净值(万元),26246,22334,21109,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),26246,22334,21109,19195,12726,7373,5371,
在建工程(万元),7961,6301,5244,1983,1383,2812,935,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),6302,6442,6538,6639,3655,3724,2271,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),5,--,--,--,--,--,--,
长期待摊费用(万元),199,229,262,226,146,120,62,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),69,23,19,24,98,221,214,
其他非流动资产(万元),500,500,500,500,819,785,1274,
非流动资产合计(万元),41282,35829,33671,28567,18826,15034,10126,
资产总计(万元),79554,67084,47709,41112,30490,25013,17155,
短期借款(万元),7700,--,2000,1000,2300,3900,1400,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,62,--,--,--,
应付账款(万元),4809,5685,6488,5281,3535,3736,1838,
预收账款(万元),59,19,10,42,0,17,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),866,771,635,607,528,363,240,
应交税费(万元),797,429,480,366,460,451,63,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),2611,709,502,611,467,571,195,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),482,2206,552,319,150,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),17324,9819,10666,8287,7441,9038,3737,
长期借款(万元),1029,531,4679,4682,2850,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),55,69,70,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),1084,600,4749,4682,2850,0,0,
负债合计(万元),18407,10419,15415,12969,10291,9038,3737,
实收资本(或股本)(万元),8955,8827,6620,6620,6000,6000,6000,
资本公积(万元),25387,23223,6395,6395,2365,2365,2365,
减:库存股(万元),1874,--,--,--,--,--,--,
专项储备(万元),122,147,116,60,9,--,--,
盈余公积(万元),2525,2146,1813,1439,1263,1066,862,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),25801,22206,17350,13628,10562,6533,4149,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),60916,56549,32294,28143,20199,15964,13375,
少数股东权益(万元),231,116,--,--,--,10,42,
所有者权益(或股东权益)合计(万元),61147,56665,32294,28143,20199,15974,13418,
负债和所有者权益(或股东权益)总计(万元),79554,67084,47709,41112,30490,25013,17155,		
  
