报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),15497,2261,1892,4990,1672,2904,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),862,664,117,233,168,185,
应收账款(万元),37500,20158,15645,9559,8799,7697,
预付款项(万元),970,1175,506,1118,1474,3283,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,132,96,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),519,962,1193,892,1426,3316,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),9838,6408,4002,3715,5833,5031,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),7027,663,346,221,264,1435,
流动资产合计(万元),72214,32290,23701,20729,19769,23948,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),300,--,--,50,50,50,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,21,91,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),35856,25259,22622,--,--,--,
累计折旧(万元),11100,8264,6444,--,--,--,
固定资产净值(万元),24755,16995,16178,--,--,--,
固定资产减值准备(万元),16,--,--,--,--,--,
固定资产(万元),24739,16995,16178,17151,14027,10014,
在建工程(万元),--,2418,390,111,1957,18,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),2111,1723,1817,1937,1343,666,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,67,--,--,
长期待摊费用(万元),326,456,459,606,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),220,151,214,197,230,191,
其他非流动资产(万元),348,--,--,--,--,--,
非流动资产合计(万元),28786,21742,19058,20118,17629,11030,
资产总计(万元),100999,54032,42759,40848,37397,34978,
短期借款(万元),4425,4750,3350,4850,4500,5500,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,
应付账款(万元),16561,8941,8066,8075,10284,7211,
预收账款(万元),243,220,58,34,196,1343,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1390,1224,1029,1074,855,1002,
应交税费(万元),815,701,389,1225,726,2393,
应付利息(万元),72,69,66,74,--,--,
应付股利(万元),0,--,--,--,--,696,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),2463,507,279,879,611,1143,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),2528,39,5,5,5,5,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),28498,16452,13242,16215,17177,19293,
长期借款(万元),500,2500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),1500,800,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),125,207,1,6,11,16,
递延所得税负债(万元),--,0,78,35,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),2125,3507,79,41,11,16,
负债合计(万元),30623,19959,13321,16256,17188,19309,
实收资本(或股本)(万元),13334,10000,10000,10000,10000,2703,
资本公积(万元),31162,3114,3105,3091,2488,6680,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1415,1181,1096,792,645,545,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),22875,19001,14388,9860,6849,5568,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),68786,33296,28588,23743,19982,15494,
少数股东权益(万元),1591,777,849,848,227,174,
所有者权益(或股东权益)合计(万元),70376,34073,29437,24591,20209,15669,
负债和所有者权益(或股东权益)总计(万元),100999,54032,42759,40848,37397,34978,		
  
