报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),75160,8504,9425,2978,3740,2879,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),315,3007,1915,1420,296,2684,
应收账款(万元),26565,12536,11438,7447,3986,2011,
预付款项(万元),2096,6865,5633,2644,3342,2374,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),7177,2177,1803,2329,19324,574,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),7811,13362,9957,10900,7573,4859,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),2712,67495,370,87,440,0,
流动资产合计(万元),121836,113946,40541,27805,38701,15382,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),28283,25996,23376,--,--,--,
累计折旧(万元),10601,8491,6835,--,--,--,
固定资产净值(万元),17683,17506,16541,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),17683,17506,16541,17370,18141,13135,
在建工程(万元),2072,99,86,416,230,2206,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),33174,14169,15561,12703,13776,5059,
开发支出(万元),1760,1800,1630,3819,1725,4040,
商誉(万元),26,--,--,--,--,--,
长期待摊费用(万元),--,--,--,26,47,69,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),747,438,196,200,119,323,
其他非流动资产(万元),798,230,679,717,643,913,
非流动资产合计(万元),56259,34242,34691,35250,34680,25745,
资产总计(万元),178095,148188,75232,63056,73380,41127,
短期借款(万元),14050,--,2787,6000,9643,7955,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,181,428,75,1124,2464,
应付账款(万元),1945,1146,1327,1606,4794,6189,
预收账款(万元),2029,3728,2664,1735,2674,1612,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1800,1545,1248,652,347,226,
应交税费(万元),3674,2064,2104,1927,1094,828,
应付利息(万元),39,36,45,62,80,12,
应付股利(万元),--,--,--,--,9000,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4872,1684,1665,961,1872,3185,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),13884,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),42292,10385,12268,13018,30628,22471,
长期借款(万元),--,25088,29084,29592,30000,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),5875,1872,230,380,--,95,
递延所得税负债(万元),--,0,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),5875,26960,29314,29972,30000,95,
负债合计(万元),48167,37345,41582,42990,60628,22566,
实收资本(或股本)(万元),16147,16000,12000,12000,9000,9000,
资本公积(万元),66856,63006,5295,5295,407,407,
减:库存股(万元),3280,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2092,1645,589,232,2594,2160,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),48027,30052,15439,2061,751,6155,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),129842,110704,33323,19588,12752,17721,
少数股东权益(万元),86,140,327,478,--,839,
所有者权益(或股东权益)合计(万元),129928,110843,33650,20066,12752,18561,
负债和所有者权益(或股东权益)总计(万元),178095,148188,75232,63056,73380,41127,		
  
