报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),67499,41774,44089,23329,18214,17469,16674,8886,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),22115,16187,4738,4960,2141,3826,1546,1268,
应收账款(万元),119478,90187,70863,48719,38516,34765,30694,26525,
预付款项(万元),666,628,401,242,66,1117,456,175,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,572,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),3138,2478,3326,1610,2068,776,286,2387,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),39273,34301,20117,13609,12207,10271,14887,12791,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),6228,76517,4984,37097,3266,1546,3137,1522,
流动资产合计(万元),258397,262645,148518,129566,76477,69769,67681,53555,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),247618,171811,103970,82522,63933,53064,--,--,
累计折旧(万元),49670,36722,29083,22265,19082,16582,--,--,
固定资产净值(万元),197948,135089,74887,60257,44851,36482,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),197948,135089,74887,60257,44851,36482,37526,36131,
在建工程(万元),37276,4110,5807,4051,2758,322,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),66,--,2,11,57,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),2692,2447,2071,2124,1816,1239,1239,1279,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),935,1144,1624,242,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),1946,991,769,665,377,330,311,217,
其他非流动资产(万元),40567,2703,2496,1380,2183,--,--,--,
非流动资产合计(万元),281429,146485,87656,68730,52042,38373,39076,37627,
资产总计(万元),539826,409130,236174,198296,128519,108143,106757,91182,
短期借款(万元),29974,--,6566,4668,11154,13297,25270,25642,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),1313,--,--,220,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),90741,38768,26424,16821,25426,13598,7094,400,
应付账款(万元),106242,86116,44877,40605,29229,25099,26358,25053,
预收账款(万元),59,148,129,54,53,77,3,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4019,3838,2648,1976,1621,1106,942,694,
应交税费(万元),4750,3968,3130,1094,1131,757,702,655,
应付利息(万元),58,--,--,--,--,--,--,--,
应付股利(万元),178,75,72,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2409,4872,6589,7369,1053,621,877,669,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,26,--,--,
其他流动负债(万元),--,--,--,--,115,--,--,--,
流动负债合计(万元),239742,137785,90434,72807,69783,54581,61247,53114,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,38,807,1459,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,133,296,--,
长期递延收益(万元),2500,1509,971,615,160,180,50,--,
递延所得税负债(万元),--,86,--,68,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),2500,1595,971,683,160,351,1153,1459,
负债合计(万元),242242,139380,91404,73490,69943,54932,62400,54573,
实收资本(或股本)(万元),76971,42762,37468,14956,11000,11000,11000,11000,
资本公积(万元),125239,159422,57436,78899,23218,23218,23218,18429,
减:库存股(万元),189,2807,5118,6060,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),10101,6882,4693,2863,1924,1188,591,533,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),85474,63466,50293,34150,22436,17806,9550,6648,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,-0,
归属于母公司股东权益合计(万元),297584,269750,144770,124805,58576,53210,44357,36609,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),297584,269750,144770,124805,58576,53210,44357,36609,
负债和所有者权益(或股东权益)总计(万元),539826,409130,236174,198296,128519,108143,106757,91182,		
  
