报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),43480,7313,26569,43242,59435,31033,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,164,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),1415,223,410,193,261,799,
应收账款(万元),17605,22965,7602,6140,5305,7624,
预付款项(万元),5072,1294,1186,538,207,583,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),180,48,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),6465,1457,193,26,142,253,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),195151,129392,67213,28172,32634,44324,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),14433,56496,2167,18259,23822,825,
流动资产合计(万元),283801,219188,105339,96570,121969,85441,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),383,294,258,281,353,366,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),67968,67192,66268,29571,20082,--,
累计折旧(万元),23041,19256,15370,6447,4545,--,
固定资产净值(万元),44926,47936,50898,23124,15536,--,
固定资产减值准备(万元),20522,20525,20531,--,--,--,
固定资产(万元),24405,27412,30368,23124,15536,6770,
在建工程(万元),22718,12832,9517,7150,11643,14637,
工程物资(万元),--,22,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4802,4234,4164,1332,1365,1637,
开发支出(万元),2562,233,382,382,243,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),205,230,239,256,127,119,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),461,448,437,440,396,236,
其他非流动资产(万元),895,4584,1567,204,2379,6519,
非流动资产合计(万元),56431,50289,46931,33170,32042,30285,
资产总计(万元),340232,269476,152270,129740,154011,115726,
短期借款(万元),31995,32288,11996,10106,39280,8710,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,202,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),20372,11962,--,--,2500,--,
应付账款(万元),30872,9001,1425,2711,1544,957,
预收账款(万元),2664,1950,1616,2657,1346,1296,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1581,1200,998,726,656,772,
应交税费(万元),2068,2090,305,794,1856,530,
应付利息(万元),107,164,21,68,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),4869,1886,726,1010,1443,230,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),212,121,171,36,--,--,
流动负债合计(万元),94741,60663,17258,18308,48625,12496,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,617,617,617,617,617,
专项应付款(万元),617,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),2763,2970,2934,1547,1559,778,
递延所得税负债(万元),--,--,--,--,25,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),3380,3587,3551,2164,2200,1395,
负债合计(万元),98121,64250,20809,20472,50826,13891,
实收资本(或股本)(万元),55243,42350,36000,36000,36000,36000,
资本公积(万元),51273,61676,25651,25651,25651,25651,
减:库存股(万元),2028,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),13134,10592,7870,6722,5867,5457,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),124119,90559,61858,40883,35682,34644,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),242111,205226,131461,109268,103186,101735,
少数股东权益(万元),--,--,--,--,--,99,
所有者权益(或股东权益)合计(万元),242111,205226,131461,109268,103186,101835,
负债和所有者权益(或股东权益)总计(万元),340232,269476,152270,129740,154011,115726,		
  
