报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),10451,6747,24610,7467,4848,4289,6272,7077,6058,5147,5317,10062,7222,3986,2735,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
交易性金融资产(万元),19,1005,--,--,6,--,500,--,--,0,--,--,0,0,--,
衍生金融资产(万元),3,46,241,--,--,--,--,--,--,0,--,--,0,0,--,
应收票据(万元),4521,6050,5802,3742,4062,6322,4241,5385,2284,888,781,707,286,332,591,
应收账款(万元),18514,24135,19098,12646,15859,19550,17702,19410,21388,15612,9180,12755,8438,7485,5419,
预付款项(万元),2904,4418,1870,306,1702,883,330,502,918,230,979,281,258,106,74,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收利息(万元),--,--,234,--,--,--,--,--,--,0,--,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,31,--,0,0,--,
其他应收款(万元),573,484,275,338,129,378,101,360,243,160,173,253,170,161,103,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
存货(万元),12200,10342,11969,10292,10917,11894,11557,10589,9490,7708,5438,7273,6742,4816,4974,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他流动资产(万元),4108,11747,60097,209,209,295,--,8,--,0,--,2,0,0,--,
流动资产合计(万元),53295,64974,124197,34999,37732,43610,40704,43331,40382,29746,21898,31333,23116,16885,13896,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
长期股权投资(万元),91345,68588,2432,352,--,--,--,--,--,0,--,--,0,59,69,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
投资性房地产(万元),--,--,--,--,13,13,13,13,13,13,13,13,13,0,--,
固定资产原值(万元),45454,38110,37735,40473,40259,39295,38806,35997,32943,28298,19958,17172,16068,0,--,
累计折旧(万元),23085,21011,20230,20677,18831,17458,15497,13714,11809,10060,8883,7921,7101,0,--,
固定资产净值(万元),22369,17099,17505,19796,21427,21837,23309,22283,21135,18238,11075,9251,8967,0,--,
固定资产减值准备(万元),42,46,198,47,47,--,--,--,--,0,0,0,0,0,--,
固定资产(万元),22327,17053,17307,19750,21380,21837,23309,22283,21135,18238,11075,9251,8967,9517,8776,
在建工程(万元),7563,3406,960,154,460,1015,1298,5573,2969,3117,8175,3329,399,674,673,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,6,--,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
无形资产(万元),4718,1011,610,656,744,382,392,2181,2186,2253,2237,2287,214,0,--,
开发支出(万元),76,282,34,--,38,262,--,--,--,0,--,--,0,0,--,
商誉(万元),69,222,222,95,95,95,105,105,105,105,105,95,95,0,--,
长期待摊费用(万元),1157,637,318,192,223,250,285,263,232,239,--,--,0,1,3,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
递延所得税资产(万元),752,459,373,381,415,285,412,256,164,100,161,97,44,42,40,
其他非流动资产(万元),2803,4484,--,--,--,--,--,--,--,0,--,--,0,0,--,
非流动资产合计(万元),130810,96142,22256,21579,23368,24139,25814,30673,26805,24065,21771,15071,9731,10294,9560,
