报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),59522,104820,135766,21925,30451,38649,43328,7924,10044,5960,
结算备付金(万元),--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),439,311,332,107,269,59,20,73,--,--,
应收账款(万元),92990,73287,56950,45580,35996,24608,15545,6431,4058,1934,
预付款项(万元),6155,3616,1229,988,995,3004,1722,491,217,54,
应收保费(万元),--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,--,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,0,--,--,--,
其他应收款(万元),1940,1689,1131,750,1010,595,375,334,280,133,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,0,--,--,--,
存货(万元),8781,6962,3413,1000,1025,524,431,441,88,38,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,57,1,9,--,4,--,--,--,
其他流动资产(万元),16242,16758,991,606,439,351,176,506,255,126,
流动资产合计(万元),186069,207443,199868,70957,70194,67791,61600,16199,14943,8244,
发放贷款及垫款(万元),--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),4077,3818,2818,2818,1000,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),2160,1122,1739,--,--,500,0,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,0,--,--,--,
固定资产原值(万元),14870,12225,10759,7932,6363,3036,2523,2300,1872,1273,
累计折旧(万元),5321,4269,3283,2445,1793,1404,1146,875,626,453,
固定资产净值(万元),9549,7955,7475,5487,4570,1632,1378,1425,1247,820,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9549,7955,7475,5487,4570,1632,1378,1425,1247,820,
在建工程(万元),7172,2698,227,1606,--,--,0,--,--,--,
工程物资(万元),--,--,--,--,--,--,0,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,0,--,--,--,
无形资产(万元),11938,7551,6142,5969,208,97,131,173,267,380,
开发支出(万元),5122,4972,2822,349,942,--,0,--,--,--,
商誉(万元),8275,8275,8275,8275,--,--,0,--,--,--,
长期待摊费用(万元),998,657,133,249,218,127,162,34,26,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
