报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),50636,41399,49565,74539,37021,30769,37015,16192,11537,9056,6508,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),118,225,55,--,43,--,8,91,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),11709,35018,8306,10542,25873,26254,7918,7827,1696,1164,446,
应收账款(万元),61684,76683,65543,81674,77065,64688,38878,17959,7149,3741,3466,
预付款项(万元),7931,10064,7058,6142,6337,18134,12258,10160,4947,2458,1729,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),741,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),10714,1577,1512,1694,965,1473,1107,879,470,221,268,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),85871,84271,80628,65712,87454,95499,70549,50679,22270,15376,16002,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4564,7266,4758,3650,589,37,47,288,13,8,0,
流动资产合计(万元),233968,256503,217424,244658,235347,236854,167779,104075,48084,32024,28419,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
