报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),309700,93208,119515,212240,44657,47387,31235,33161,36445,34354,37052,51641,12017,4725,4082,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),10549,14158,11643,9660,19201,10970,1825,1813,808,105,1342,93,267,0,50,
应收账款(万元),101748,87522,76243,61146,45325,41178,32209,24499,22656,19589,13206,13998,9035,7149,4415,
预付款项(万元),3299,3331,3683,21348,17862,12767,4894,13946,5407,3090,409,444,232,151,87,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收利息(万元),--,68,284,26,8,143,--,7,--,4,570,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他应收款(万元),3890,8039,2672,1655,1734,688,1353,1305,621,1325,62,138,65,9,22,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
存货(万元),113458,142753,85470,52868,33334,28343,18600,13202,12131,9407,6315,6458,6290,2762,1305,
待摊费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他流动资产(万元),15261,9235,17434,16500,--,--,--,--,--,0,0,0,0,0,0,
流动资产合计(万元),557906,358315,316946,375442,162122,141476,90117,87934,78068,67873,58956,72772,27907,14796,9961,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
可供出售金融资产(万元),8654,8629,6447,4016,3530,--,--,--,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
长期股权投资(万元),3643,182,75,92,44,3801,24814,23035,500,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资性房地产(万元),822,885,355,396,--,--,--,--,--,0,0,0,0,0,0,
固定资产原值(万元),905113,715656,570730,484097,313972,267777,190990,149996,114243,84566,73040,55636,42629,0,--,
累计折旧(万元),336163,263859,242397,215183,122144,100070,68829,52877,41672,32421,23848,15909,9954,0,--,
固定资产净值(万元),568951,451797,328333,268914,191828,167707,122161,97119,72571,52145,49191,39727,32675,0,--,
固定资产减值准备(万元),1002,1002,1002,1002,494,498,159,159,161,165,176,0,0,0,--,
固定资产(万元),567949,450795,327332,267913,191334,167209,122002,96960,72410,51979,49015,39727,32675,23871,17668,
在建工程(万元),40069,49699,57329,33388,37000,21686,6850,11042,11777,5467,2020,3675,701,1712,1509,
工程物资(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,104,--,--,--,--,--,0,0,0,0,0,0,
