报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),29064,16993,18118,24013,32440,10661,12734,9782,5193,1371,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),2775,503,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),16034,22635,13483,15796,21914,16904,12951,11894,1270,785,
应收账款(万元),50366,54426,47496,34688,33346,24153,14223,13207,8217,5133,
预付款项(万元),2647,3748,2825,1978,1685,4319,1306,4184,4613,2523,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,12,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3776,4766,4245,1155,1088,564,210,135,126,64,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),15541,18333,17227,12818,14400,11543,9251,10367,6638,4824,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),263,108,3335,564,451,--,--,--,--,--,
流动资产合计(万元),120990,121938,107191,91095,105826,68144,50675,49570,26057,14701,
发放贷款及垫款(万元),525,426,450,83,500,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),360,435,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),53846,48964,34389,30879,28356,17727,16649,14234,--,--,
累计折旧(万元),17732,14608,12932,10599,8280,6076,4599,3421,--,--,
固定资产净值(万元),36114,34357,21456,20280,20076,11651,12050,10813,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),36114,34357,21456,20280,20076,11651,12050,10813,8357,2290,
在建工程(万元),2919,2801,14667,9214,7627,9066,4003,2136,1424,2512,
工程物资(万元),3,3,6,76,69,354,349,71,--,--,
固定资产清理(万元),1,--,--,--,--,--,10,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11064,8907,9447,5534,5454,5469,5540,5615,3064,2006,
开发支出(万元),1004,636,--,--,--,--,--,--,20,--,
商誉(万元),20,11731,12413,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2177,1407,1166,1027,596,443,263,146,75,71,
其他非流动资产(万元),605,674,1439,1157,1001,--,--,--,--,--,
非流动资产合计(万元),54267,60951,60596,37288,34824,26982,22214,18781,12941,6879,
资产总计(万元),175258,182889,167787,128382,140649,95127,72888,68351,38998,21580,
短期借款(万元),56482,61500,52752,56711,51852,49000,34000,34000,16000,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),10400,--,--,--,7000,--,1590,2500,2093,--,
应付账款(万元),8861,9949,6991,1790,2631,3590,2463,2742,2365,863,
预收账款(万元),2225,2082,1232,902,821,1650,1846,2744,434,843,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),378,336,362,229,238,155,4,0,1,1,
应交税费(万元),1599,1769,1436,417,259,-561,-13,-111,160,104,
应付利息(万元),274,261,289,108,238,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7441,8332,8173,1529,1573,1294,1372,1725,826,1114,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,5000,--,--,--,--,2000,7980,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),87660,84229,71236,66686,64612,55128,41261,43600,23880,14905,
长期借款(万元),--,--,--,--,10000,3000,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
