报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),14723,20759,5369,3510,3165,3683,6781,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),8196,5833,3714,4176,5355,5089,3692,
应收账款(万元),22709,25174,22656,21823,22053,27698,26293,
预付款项(万元),7860,9089,4510,4494,2348,2981,3365,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),52,85,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),294,227,228,299,91,178,294,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),44604,41813,26274,19649,23602,21796,26996,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),15704,21155,799,80,5443,7483,1295,
流动资产合计(万元),114142,124135,63549,54030,62057,68907,68716,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),872,--,--,--,--,--,--,
长期股权投资(万元),4273,4327,2570,1877,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),56129,53201,47467,--,--,--,--,
累计折旧(万元),31554,26818,21796,--,--,--,--,
固定资产净值(万元),24575,26383,25671,--,--,--,--,
固定资产减值准备(万元),138,138,145,--,--,--,--,
固定资产(万元),24436,26245,25525,21040,22940,20752,20802,
在建工程(万元),5091,1950,2906,3706,452,2847,344,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),9381,9715,10121,9443,6158,6178,5302,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1531,2296,3014,2352,1439,2023,1922,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),563,490,341,251,252,430,408,
其他非流动资产(万元),3790,2416,2150,588,295,1113,1824,
非流动资产合计(万元),49939,47438,46627,39258,31535,33341,30603,
资产总计(万元),164080,171573,110176,93288,93593,102248,99318,
短期借款(万元),21297,24767,33700,38300,31500,34018,26537,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),1674,7763,2664,3398,2859,2865,7710,
应付账款(万元),14723,16817,12060,7806,5433,10070,11838,
预收账款(万元),3771,808,466,109,2170,4210,2893,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),1049,2541,2259,1798,1692,1779,1420,
应交税费(万元),755,348,1108,913,1063,762,338,
应付利息(万元),173,174,195,60,40,83,68,
应付股利(万元),--,--,--,--,9000,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),39,55,27,10,7,18,203,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,6000,--,--,--,--,--,
其他流动负债(万元),311,431,381,335,182,235,303,
流动负债合计(万元),43792,59704,52860,52728,53946,54039,51309,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),6000,--,6000,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),489,493,618,500,522,544,566,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),6489,493,6618,500,522,544,566,
负债合计(万元),50281,60198,59478,53228,54468,54583,51875,
实收资本(或股本)(万元),12800,12800,9600,9600,9030,9030,9900,
资本公积(万元),71547,71547,23128,23128,8495,8495,21165,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3791,3194,2270,1191,4414,3237,1882,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),25661,23835,15700,6141,17187,26903,14496,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),113799,111375,50698,40060,39125,47665,47443,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),113799,111375,50698,40060,39125,47665,47443,
负债和所有者权益(或股东权益)总计(万元),164080,171573,110176,93288,93593,102248,99318,		
  
