报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),25338,3933,9120,15911,5433,6823,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),4349,6236,5203,3559,1524,2973,
应收账款(万元),30177,20173,12307,8970,7721,5444,
预付款项(万元),6089,5760,1880,2864,5082,3518,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),189,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),1401,1358,2715,2160,2922,1396,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),32905,26422,22193,19312,18280,17658,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),3076,156,90,3,4000,1500,
流动资产合计(万元),103523,64039,53509,52779,44962,39311,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),4305,1271,1240,--,--,--,
累计折旧(万元),677,527,383,--,--,--,
固定资产净值(万元),3628,745,857,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),3628,745,857,915,654,282,
在建工程(万元),309,1770,212,40,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),1805,1828,1171,1187,206,0,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),979,400,446,334,247,219,
其他非流动资产(万元),29,180,12,--,--,--,
非流动资产合计(万元),6751,4922,2698,2476,1107,501,
资产总计(万元),110273,68961,56207,55255,46069,39812,
短期借款(万元),--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),5154,--,--,--,--,--,
应付账款(万元),10828,9755,6867,3512,1515,2054,
预收账款(万元),28734,27553,24669,30400,30062,24543,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),508,560,127,125,--,--,
应交税费(万元),340,527,1266,2938,1709,2286,
应付利息(万元),--,1,--,--,--,--,
应付股利(万元),1355,--,--,900,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),391,278,169,401,533,5426,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),47310,38673,33098,38276,33820,34308,
长期借款(万元),--,986,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),--,200,200,350,150,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),0,1186,200,350,150,0,
负债合计(万元),47310,39859,33298,38626,33970,34308,
实收资本(或股本)(万元),10808,5790,5790,854,710,710,
资本公积(万元),37752,10576,10576,1844,2590,90,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),1767,1395,761,1587,969,473,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),12721,11412,5845,12378,7848,4225,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63049,29173,22972,16663,12117,5498,
少数股东权益(万元),-85,-71,-62,-33,-18,6,
所有者权益(或股东权益)合计(万元),62963,29102,22909,16629,12099,5504,
负债和所有者权益(或股东权益)总计(万元),110273,68961,56207,55255,46069,39812,		
  
