报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),8474,8904,4775,1789,4003,6016,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),301,897,219,361,590,669,
应收账款(万元),9152,8171,6304,7537,7936,6526,
预付款项(万元),151,360,585,1190,1278,1342,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),907,1027,1492,1714,1760,2601,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),18069,16450,16537,14842,13823,13285,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),1408,1302,750,2313,1816,866,
流动资产合计(万元),38462,37110,30662,29747,31207,31305,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,23,55,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),46554,43079,36965,--,--,--,
累计折旧(万元),19771,17766,15015,--,--,--,
固定资产净值(万元),26783,25313,21950,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),26783,25313,21950,22258,12800,12236,
在建工程(万元),2882,3369,1986,1108,6325,1745,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),7160,6417,2292,1934,1986,903,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,3,12,9,15,23,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),1074,632,517,188,265,411,
其他非流动资产(万元),3275,1260,1244,70,177,302,
非流动资产合计(万元),41173,36992,28002,25567,21591,15675,
资产总计(万元),79635,74102,58664,55314,52798,46980,
短期借款(万元),11200,14750,12290,7700,9429,9496,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),--,--,311,500,973,1538,
应付账款(万元),7159,6890,5091,5175,5955,5581,
预收账款(万元),448,437,294,388,174,354,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),2439,2428,2205,1300,1128,866,
应交税费(万元),1527,595,813,490,560,658,
应付利息(万元),13,26,20,--,--,--,
应付股利(万元),--,--,--,2800,2200,2700,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),258,213,2213,3425,420,507,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,475,1055,209,--,455,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),23045,25814,24292,21987,20838,22154,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,475,3427,1292,2121,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),3605,2056,1631,--,267,270,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,638,--,--,
非流动负债合计(万元),3605,2056,2106,4065,1559,2391,
负债合计(万元),26650,27870,26397,26052,22398,24545,
实收资本(或股本)(万元),11000,11000,10000,10000,3396,3396,
资本公积(万元),21959,21959,13959,11909,5452,5452,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3754,2355,1883,1957,1698,550,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),16203,10869,6380,5338,19797,12983,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52950,46174,32208,29204,30343,22381,
少数股东权益(万元),35,58,59,58,57,54,
所有者权益(或股东权益)合计(万元),52985,46232,32267,29263,30400,22435,
负债和所有者权益(或股东权益)总计(万元),79635,74102,58664,55314,52798,46980,		
  
