报告日期,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),15993,11973,13952,17119,12055,
结算备付金(万元),--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,
应收票据(万元),2001,2791,885,722,247,
应收账款(万元),61010,46839,33324,24742,21965,
预付款项(万元),1922,5249,1612,1140,517,
应收保费(万元),--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,
应收利息(万元),--,--,--,--,--,
应收股利(万元),--,--,--,--,--,
其他应收款(万元),2760,914,539,415,505,
应收出口退税(万元), --,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,
存货(万元),33139,23217,18922,14678,9312,
待摊费用(万元),--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,
流动资产合计(万元),116824,90984,69235,58815,44602,
发放贷款及垫款(万元),--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,
长期股权投资(万元),1358,94,84,--,0,
其他长期投资(万元),--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,
固定资产原值(万元),45054,36901,29617,15928,10320,
累计折旧(万元),18221,13264,8239,4134,2463,
固定资产净值(万元),26833,23637,21378,11794,7858,
固定资产减值准备(万元),--,--,--,--,--,
固定资产(万元),26833,23637,21378,11794,7858,
在建工程(万元),980,1160,1272,--,0,
工程物资(万元),--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,
油气资产(万元),--,--,--,--,--,
无形资产(万元),15200,15644,16087,117,0,
开发支出(万元),--,--,--,--,--,
商誉(万元),--,1472,1472,--,137,
长期待摊费用(万元),130,236,373,119,142,
股权分置流通权(万元),--,--,--,--,--,
递延所得税资产(万元),1990,1793,1652,1142,786,
其他非流动资产(万元),3922,--,--,--,0,
非流动资产合计(万元),50414,44036,42318,13172,8923,
资产总计(万元),167238,135020,111553,71987,53524,
短期借款(万元),51578,37655,32516,22339,19282,
向中央银行借款(万元),--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,
应付票据(万元),--,1110,--,--,--,
应付账款(万元),34115,19964,9957,7641,5398,
预收账款(万元),1382,2142,925,283,438,
卖出回购金融资产款(万元),--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,
应付职工薪酬(万元),2,199,290,--,104,
应交税费(万元),4919,6857,4846,3125,5628,
应付利息(万元),38,45,14,--,0,
应付股利(万元),--,--,1271,1271,1312,
其他应交款(万元),--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,
其他应付款(万元),746,1512,1086,446,504,
预提费用(万元),--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,
递延收益(万元),--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,
一年内到期的非流动负债(万元),4500,2000,--,--,0,
其他流动负债(万元),--,--,--,--,--,
流动负债合计(万元),97280,71483,50903,35104,32665,
长期借款(万元),2400,6900,4000,--,0,
应付债券(万元),--,--,--,--,--,
长期应付款(万元),--,--,--,--,0,
专项应付款(万元),--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,
非流动负债合计(万元),2400,6900,4000,0,0,
负债合计(万元),99680,78383,54903,35104,32665,
实收资本(或股本)(万元),20700,20700,20700,20700,19200,
资本公积(万元),8643,8643,10043,10043,293,
减:库存股(万元),--,--,--,--,--,
专项储备(万元),--,--,--,--,--,
盈余公积(万元),3787,2876,1968,872,124,
一般风险准备(万元),--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,
未分配利润(万元),33793,23758,16607,5280,1217,
拟分配现金股利(万元),--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,
归属于母公司股东权益合计(万元),66922,55977,49317,36895,20833,
少数股东权益(万元),636,660,7332,-12,26,
所有者权益(或股东权益)合计(万元),67558,56637,56649,36883,20859,
负债和所有者权益(或股东权益)总计(万元),167238,135020,111553,71987,53524,		
  
