报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),135185,219598,159473,103392,105628,52043,38605,38653,37857,21662,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),409,1144,55,439,656,1639,411,164,18,179,
应收账款(万元),60642,59718,40418,32514,24538,21835,16643,10306,8841,8539,
预付款项(万元),40417,37279,48970,43358,24000,19637,13947,12296,9699,5947,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,22,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),17739,17943,20546,14433,8421,6547,4745,3812,3548,2435,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),186598,162631,137342,102429,76643,60802,44873,40112,31695,21261,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),64693,1308,32511,4800,--,--,--,--,--,--,
流动资产合计(万元),505684,499620,439339,301364,239886,162502,119226,105344,91657,60023,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8099,1200,--,--,390,340,291,271,267,248,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),82653,78362,71835,65355,48388,41850,22873,20766,--,--,
累计折旧(万元),33393,28180,23108,18005,13380,10564,8641,6858,--,--,
固定资产净值(万元),49259,50182,48728,47350,35008,31286,14232,13908,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),49259,50182,48728,47350,35008,31286,14232,13908,4387,4556,
在建工程(万元),4303,749,1015,59,6197,3244,12950,7096,10680,827,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8468,8265,8811,6200,2935,1467,1546,1633,1311,1482,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),107715,105771,79605,49696,154,--,--,--,--,--,
长期待摊费用(万元),48154,43363,17645,9679,6549,5910,2834,1994,1919,1278,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2894,4502,4976,4278,3025,2536,1357,585,247,126,
其他非流动资产(万元),1011,1007,1204,--,--,--,--,--,--,--,
非流动资产合计(万元),229904,215040,161983,117262,54258,44782,33210,25488,18812,8517,
资产总计(万元),735588,714660,601322,418626,294144,207285,152436,130831,110468,68540,
短期借款(万元),--,10000,68,62500,--,22000,15600,19526,18024,11080,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),72966,75816,63234,50393,35996,36429,28425,27653,12593,7186,
应付账款(万元),130228,94149,88140,56172,36269,31580,20913,17288,24797,16580,
预收账款(万元),903,616,552,440,818,825,449,162,57,54,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),12516,6472,3327,3026,4855,3786,2383,613,705,547,
应交税费(万元),15809,14606,2200,5199,2742,2868,1455,893,2786,2397,
应付利息(万元),1607,2240,3131,78,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),14996,20452,30484,12880,4892,4464,1915,1291,1234,3735,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),79890,4,4,--,--,--,--,--,--,--,
其他流动负债(万元),--,39895,79941,--,--,--,--,--,--,--,
流动负债合计(万元),328916,264250,271081,190689,85574,101952,71139,67425,60196,41579,
长期借款(万元),--,--,--,--,--,--,--,326,--,--,
应付债券(万元),--,79648,79419,--,--,--,--,--,--,--,
长期应付款(万元),2,5,10,--,--,--,--,--,329,684,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1718,1363,1000,638,298,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,320,220,200,200,--,
非流动负债合计(万元),1720,81016,80429,638,298,320,220,526,529,684,
负债合计(万元),330636,345266,351509,191327,85871,102272,71359,67951,60725,42262,
实收资本(或股本)(万元),56777,56777,52060,26030,26030,19520,19520,19520,19520,17568,
资本公积(万元),140971,140971,57748,83777,83777,16468,16468,16468,16504,2649,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),19086,15470,12517,10046,7825,5964,4138,2683,1596,674,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),187630,156172,127265,107445,90640,62770,40511,23711,11327,4931,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),404556,369394,249637,227298,208272,104722,80637,62382,48947,25822,
少数股东权益(万元),395,--,176,--,--,291,440,498,796,456,
所有者权益(或股东权益)合计(万元),404952,369394,249813,227298,208272,105013,81077,62880,49743,26278,
负债和所有者权益(或股东权益)总计(万元),735588,714660,601322,418626,294144,207285,152436,130831,110468,68540,		
  
