报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),38710,43315,7681,6448,9165,6329,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),10141,9222,7726,8530,9211,9872,
应收账款(万元),11888,7524,7090,6636,5142,4903,
预付款项(万元),348,413,198,338,206,252,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),145,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),243,105,22,19,44,15,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),11804,10818,7329,7377,8179,6985,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,
其他流动资产(万元),50,599,1074,287,9,123,
流动资产合计(万元),73331,71996,31120,29635,31958,28478,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),5,5,5,5,5,5,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),339,367,394,422,450,478,
固定资产原值(万元),50688,46009,40797,26608,24525,--,
累计折旧(万元),21067,16731,14274,13030,11377,--,
固定资产净值(万元),29621,29278,26523,13578,13148,--,
固定资产减值准备(万元),98,98,98,--,--,--,
固定资产(万元),29524,29180,26425,13578,13148,12471,
在建工程(万元),4463,908,739,6159,783,271,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),4389,3033,3129,1082,1081,1109,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),172,102,142,77,51,49,
其他非流动资产(万元),424,582,151,2696,1891,1806,
非流动资产合计(万元),39315,34176,30986,24020,17408,16189,
资产总计(万元),112646,106172,62105,53655,49367,44667,
短期借款(万元),--,--,1000,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),1299,600,--,--,--,--,
应付账款(万元),9609,7946,7291,5200,3504,2694,
预收账款(万元),115,141,112,106,362,473,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1077,989,883,643,687,710,
应交税费(万元),650,166,699,1075,446,341,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),574,560,545,558,364,336,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),13323,10402,10531,7581,5362,4554,
长期借款(万元),--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),621,376,69,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),621,376,69,0,0,0,
负债合计(万元),13944,10779,10600,7581,5362,4554,
实收资本(或股本)(万元),15120,10800,8100,8100,6000,6000,
资本公积(万元),55554,59874,26904,26904,29004,29004,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),3845,3286,2583,1828,1202,511,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),24183,21434,13918,9242,7799,4598,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),98702,95393,51505,46074,44004,40113,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),98702,95393,51505,46074,44004,40113,
负债和所有者权益(或股东权益)总计(万元),112646,106172,62105,53655,49367,44667,		
  
