报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),17635,10430,28798,28782,21867,3452,4278,5790,2661,1870,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5398,7244,7659,9629,7139,6262,6665,6171,1252,1027,
应收账款(万元),13129,16591,15984,13360,12729,8384,5331,4530,3502,2771,
预付款项(万元),11324,2544,635,1348,1093,1525,529,395,929,629,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),62,30,--,--,102,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),570,321,505,668,190,124,110,87,62,85,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),9561,9201,7722,5662,6396,4192,3459,3190,3990,2537,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),12291,1322,478,350,--,--,--,15,16,25,
流动资产合计(万元),69970,47684,61780,59799,49516,23940,20372,20178,12412,8942,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),941,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),447,199,166,199,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),24754,22990,14366,8371,8007,7698,4858,--,--,--,
累计折旧(万元),7034,5188,3819,2863,2314,1651,1093,--,--,--,
固定资产净值(万元),17720,17802,10547,5508,5694,6047,3765,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),17720,17802,10547,5508,5694,6047,3765,3242,2529,1836,
在建工程(万元),876,367,3181,3932,1863,822,2509,302,99,186,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5404,5787,4468,4564,4599,4364,2968,2995,951,270,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),47216,47469,37896,10428,--,--,--,--,--,--,
长期待摊费用(万元),71,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),796,701,666,465,350,166,117,94,44,35,
其他非流动资产(万元),4284,40,1268,1427,--,--,--,--,--,--,
非流动资产合计(万元),77754,72364,58191,26523,12506,11399,9360,6632,3622,2327,
资产总计(万元),147724,120048,119972,86322,62022,35338,29731,26810,16035,11269,
短期借款(万元),12370,14790,10000,--,263,610,--,3879,1435,1790,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
