报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),29516,4122,3654,3463,447,49,
结算备付金(万元),--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,
应收票据(万元),14846,13769,765,3989,892,414,
应收账款(万元),25373,20533,16120,14728,4758,1597,
预付款项(万元),633,154,183,37,72,221,
应收保费(万元),--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,
其他应收款(万元),518,366,281,160,138,157,
应收出口退税(万元), --,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,
存货(万元),19651,14938,13522,13287,7265,1833,
待摊费用(万元),--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,39,--,
其他流动资产(万元),2008,17134,75,8,261,107,
流动资产合计(万元),92543,71016,34601,35671,13872,4379,
发放贷款及垫款(万元),--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,
固定资产原值(万元),24571,16702,5993,5196,1069,--,
累计折旧(万元),2715,1328,707,329,200,--,
固定资产净值(万元),21856,15375,5286,4867,869,--,
固定资产减值准备(万元),--,--,--,--,--,--,
固定资产(万元),21856,15375,5286,4867,869,636,
在建工程(万元),2279,356,3917,30,--,--,
工程物资(万元),--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,
无形资产(万元),2373,2276,2287,864,23,6,
开发支出(万元),--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,
长期待摊费用(万元),121,128,--,--,--,78,
股权分置流通权(万元),--,--,--,--,--,--,
递延所得税资产(万元),993,706,347,292,101,40,
其他非流动资产(万元),2464,721,318,45,198,20,
非流动资产合计(万元),30086,19562,12155,6098,1190,779,
资产总计(万元),122629,90578,46757,41769,15061,5158,
短期借款(万元),24037,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,
应付票据(万元),3674,--,--,--,--,--,
应付账款(万元),17925,14618,13364,18710,9163,3067,
预收账款(万元),218,323,1062,252,1223,988,
卖出回购金融资产款(万元),--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,
应付职工薪酬(万元),1533,1549,393,569,287,80,
应交税费(万元),160,835,684,973,374,56,
应付利息(万元),--,--,--,--,--,--,
应付股利(万元),--,--,--,--,1200,--,
其他应交款(万元),--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,
其他应付款(万元),1385,1018,869,808,357,178,
预提费用(万元),--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,
一年内到期的非流动负债(万元),716,716,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,
流动负债合计(万元),49648,19059,16373,21312,12604,4369,
长期借款(万元),4189,4905,3236,--,--,--,
应付债券(万元),--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,
长期递延收益(万元),3754,2348,452,300,--,--,
递延所得税负债(万元),--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,
非流动负债合计(万元),7943,7253,3689,300,0,0,
负债合计(万元),57591,26312,20062,21611,12604,4369,
实收资本(或股本)(万元),7560,7560,5670,5670,250,250,
资本公积(万元),36092,36092,8841,8841,--,--,
减:库存股(万元),--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,
盈余公积(万元),2951,2420,1577,923,322,35,
一般风险准备(万元),--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,
未分配利润(万元),18434,18194,10608,4724,1886,505,
拟分配现金股利(万元),--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,
归属于母公司股东权益合计(万元),65038,64266,26695,20158,2457,790,
少数股东权益(万元),--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),65038,64266,26695,20158,2457,790,
负债和所有者权益(或股东权益)总计(万元),122629,90578,46757,41769,15061,5158,		
  
