报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),66203,39050,35571,52667,34722,32804,49948,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),15000,--,5000,--,--,--,--,
交易性金融资产(万元),--,--,2476,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),128,130,--,185,506,2939,2398,
应收账款(万元),1229,2111,4391,4838,5822,78818,1973,
预付款项(万元),--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),65448,35594,24771,17535,16140,11726,7467,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),1235,1943,2224,1701,4505,1803,274,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,11284,6640,3498,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),5597990,4765321,4020128,3132148,2964269,1690719,1381064,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),8986,6793,1036,1091,835,883,931,
固定资产原值(万元),51940,53047,--,--,--,4357,4312,
累计折旧(万元),3932,3345,--,--,--,1079,891,
固定资产净值(万元),48008,49701,--,--,--,3279,3422,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),48008,49701,3273,3375,3167,3279,3422,
在建工程(万元),--,--,51213,50587,47882,21003,10478,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),1168,1061,721,532,390,232,69,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1194,1234,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),42521,30103,19444,7882,3000,3367,47,
其他非流动资产(万元),53857,22591,--,--,--,195,195,
非流动资产合计(万元),--,--,--,--,--,--,--,
资产总计(万元),5902966,4966917,4177058,3276234,2664807,1847767,1458266,
短期借款(万元),142900,412296,133000,196730,207965,1088639,796900,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),2911200,2797880,2262708,1622242,1450438,5000,20000,
交易性金融负债(万元),--,801,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),105541,--,--,--,--,--,--,
应付账款(万元),52014,23666,3274,537,4802,6162,10286,
预收账款(万元),--,--,56905,76388,85608,65939,91073,
卖出回购金融资产款(万元),300000,300000,300000,300000,--,65848,50045,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),15134,7571,2992,696,413,285,245,
应交税费(万元),32177,15548,17486,13383,7788,8946,3966,
应付利息(万元),44847,28005,20262,15164,9569,8169,4874,
应付股利(万元),--,--,--,--,21700,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,1641,1520,2480,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),28447,31586,24840,19943,14146,2278,926,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),--,--,--,--,--,--,--,
长期借款(万元),--,--,86525,63275,69580,132818,115865,
应付债券(万元),699317,289113,354065,200792,199395,49877,49815,
长期应付款(万元),384461,364647,374389,299565,188171,63157,8466,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),81346,68982,--,--,--,--,--,
递延所得税负债(万元),--,--,11,--,--,--,--,
其他非流动负债(万元),3814,2076,--,--,--,--,--,
非流动负债合计(万元),--,--,--,--,--,--,--,
负债合计(万元),4801197,4342171,3638098,2810235,2262056,1497118,1152461,
实收资本(或股本)(万元),298665,234665,234665,234665,234665,219412,200000,
资本公积(万元),431591,103792,103782,103792,103792,33210,19621,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),41894,29384,19259,11037,3711,17279,12254,
一般风险准备(万元),87225,74061,62347,48207,39017,27187,21096,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),242394,178805,118167,68297,21567,53562,52833,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1101769,624745,538961,465999,402751,350650,305805,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),1101769,624745,538961,465999,402751,350650,305805,
负债和所有者权益(或股东权益)总计(万元),5902966,4966917,4177058,3276234,2664807,1847767,1458266,		
  
